!!id a e inc node peri ma epoch H 
32 47.6989 0.2034 8.5891 130.1832 253.4447 354.9875 53157.0 7.0
33 47.9439 0.2261 6.9492 225.9668 89.8005 110.5987 53157.0 7.0
34 47.7033 0.1314 7.9689 185.8863 116.0012 106.4191 53157.0 7.0
35 47.7310 0.1530 3.6490 123.5997 4.1859 283.7972 53157.0 7.0
36 47.6617 0.2580 3.4021 220.7474 86.5923 329.0644 53157.0 7.0
37 47.6730 0.2094 13.8698 291.8149 194.2290 185.2553 53157.0 7.0
38 47.6960 0.0853 12.1958 190.0838 146.5306 194.0704 53157.0 7.0
39 47.6267 0.0978 14.6547 240.2459 329.2437 173.3923 53157.0 7.0
40 47.8604 0.2336 6.8243 175.0579 243.8791 28.9249 53157.0 7.0
41 47.7661 0.2732 3.7172 227.1944 158.1458 341.0702 53157.0 7.0
42 47.6782 0.1844 2.7860 102.0264 23.3113 117.7361 53157.0 7.0
43 47.8336 0.1480 15.2815 190.7514 304.7882 256.6230 53157.0 7.0
44 47.6384 0.2283 5.0604 339.2483 63.1931 353.8731 53157.0 7.0
45 47.6788 0.1057 9.0185 29.2392 6.8565 226.6240 53157.0 7.0
46 47.6723 0.2164 9.9737 331.8756 82.3054 250.8202 53157.0 7.0
47 47.9648 0.1879 11.3293 355.3561 138.0837 304.7212 53157.0 7.0
48 47.6902 0.1299 17.7392 220.6082 148.9612 1.2721 53157.0 7.0
49 47.8870 0.2404 5.2745 215.9757 27.5709 237.1735 53157.0 7.0
50 47.9811 0.1005 5.8136 228.4073 137.6502 257.8458 53157.0 7.0
51 47.8416 0.2490 16.6581 68.3666 341.2534 113.3263 53157.0 7.0
52 47.7932 0.2914 11.2671 91.6191 52.7218 340.8663 53157.0 7.0
53 47.7478 0.2071 1.1384 170.2297 65.4426 123.2525 53157.0 7.0
54 47.6424 0.0999 3.7114 322.0837 222.4440 316.1025 53157.0 7.0
55 47.6753 0.0999 6.6694 164.4113 0.2445 39.5599 53157.0 7.0
56 47.9813 0.2917 2.4519 184.7933 193.4969 10.6976 53157.0 7.0
57 47.9475 0.2398 3.3473 147.9104 168.1347 340.3392 53157.0 7.0
58 47.9455 0.2415 3.0001 213.2827 359.1481 199.0974 53157.0 7.0
59 47.7723 0.1466 14.0375 128.3035 224.5076 145.3459 53157.0 7.0
60 47.7347 0.2614 1.4356 335.9827 33.4433 70.1851 53157.0 7.0
61 47.9668 0.1053 7.4936 160.0534 14.2217 126.0034 53157.0 7.0
62 47.7664 0.2433 9.2834 200.0214 139.6679 130.6274 53157.0 7.0
63 47.7066 0.1633 13.6810 354.7150 194.3154 279.0041 53157.0 7.0
64 47.8702 0.2266 8.7063 214.4510 144.8461 356.2922 53157.0 7.0
65 47.6916 0.1545 10.8805 147.2790 73.8882 23.5029 53157.0 7.0
66 47.7785 0.2212 9.2894 256.5940 331.6862 209.9133 53157.0 7.0
67 47.8167 0.0796 12.9309 303.8819 99.7455 283.6950 53157.0 7.0
68 47.9200 0.2209 7.5308 188.0277 167.6827 312.3259 53157.0 7.0
69 47.7637 0.2340 12.8878 272.5788 274.1928 223.4151 53157.0 7.0
70 47.7761 0.2379 6.7189 195.1262 306.2971 209.0203 53157.0 7.0
71 47.8165 0.2628 6.5028 350.0155 34.7030 73.0904 53157.0 7.0
72 47.9729 0.2249 12.0544 341.4509 14.4701 0.0242 53157.0 7.0
73 47.8758 0.2504 5.2168 50.7793 250.2519 166.9221 53157.0 7.0
74 47.8785 0.1905 9.1835 270.4885 104.9155 161.4947 53157.0 7.0
75 47.8192 0.2762 4.5788 31.6441 265.4507 208.5007 53157.0 7.0
76 47.7931 0.1836 5.3842 340.2113 113.8509 131.4522 53157.0 7.0
77 47.6823 0.1547 5.7088 169.3276 208.2164 240.9808 53157.0 7.0
78 47.8317 0.1592 7.8516 64.1483 68.8884 126.3387 53157.0 7.0
79 47.6265 0.2370 8.6312 263.1932 100.1270 177.3247 53157.0 7.0
80 47.6038 0.1430 3.3252 260.3439 196.9890 159.6394 53157.0 7.0
81 47.8977 0.1441 2.7010 281.2734 318.8253 6.8159 53157.0 7.0
82 47.8520 0.2527 3.7286 53.0256 263.9994 153.5281 53157.0 7.0
83 47.6429 0.2740 3.4538 113.1899 227.1193 64.5063 53157.0 7.0
84 47.9263 0.2314 1.6606 333.7448 161.6377 146.4224 53157.0 7.0
85 47.7540 0.1116 13.8322 91.1600 239.6319 266.5151 53157.0 7.0
86 47.8551 0.1038 1.5234 183.0127 142.9023 17.2278 53157.0 7.0
87 47.8686 0.2941 6.0201 110.0646 69.6659 57.4321 53157.0 7.0
88 47.9341 0.2823 0.6623 111.6373 119.8498 197.4952 53157.0 7.0
89 47.6354 0.2219 7.2763 45.7679 168.1686 195.4796 53157.0 7.0
90 47.7023 0.1239 13.8912 291.4518 16.1387 211.9944 53157.0 7.0
91 47.7082 0.1729 7.1976 136.8375 264.3457 305.2513 53157.0 7.0
92 47.8624 0.2012 10.9422 107.5645 6.4755 54.0381 53157.0 7.0
93 47.9840 0.2693 13.3759 322.9298 92.8579 205.2794 53157.0 7.0
94 47.6685 0.1761 10.8096 130.8153 47.8635 86.3589 53157.0 7.0
95 47.9187 0.2197 4.3633 31.3695 225.4107 224.2237 53157.0 7.0
96 47.7352 0.2376 4.6800 323.6437 214.6266 176.8863 53157.0 7.0
97 47.8365 0.2872 2.7446 124.2925 102.2080 289.2811 53157.0 7.0
98 47.8007 0.1295 3.0666 31.1727 325.8323 185.6380 53157.0 7.0
99 47.8666 0.1176 9.2315 354.4265 308.4126 247.2341 53157.0 7.0
100 47.6429 0.1103 2.5704 50.4956 203.7080 276.2142 53157.0 7.0
101 47.6139 0.1223 7.6133 180.9090 19.0889 252.9389 53157.0 7.0
102 47.9604 0.1048 11.2338 269.8290 192.8092 186.0920 53157.0 7.0
103 47.8850 0.0722 6.0837 185.1036 185.2006 194.1230 53157.0 7.0
104 47.7896 0.0921 12.7344 144.9443 214.9382 130.7069 53157.0 7.0
105 47.9663 0.0704 3.5309 321.7646 283.3732 25.4350 53157.0 7.0
106 47.6952 0.2016 15.3160 144.4061 346.1807 118.7504 53157.0 7.0
107 47.9215 0.0931 18.3261 210.1127 354.3850 301.1960 53157.0 7.0
108 47.7938 0.2293 4.9467 94.9358 281.5245 157.9469 53157.0 7.0
109 47.9670 0.1309 2.9885 352.5812 179.9362 228.9847 53157.0 7.0
110 47.8855 0.2255 4.9848 327.9162 118.3900 198.4022 53157.0 7.0
111 47.8641 0.1593 12.0658 68.9674 126.1596 82.3596 53157.0 7.0
112 47.9217 0.1407 10.5991 84.8783 263.9487 210.3025 53157.0 7.0
113 47.8806 0.2123 2.2889 315.6640 329.7251 334.0703 53157.0 7.0
114 47.7545 0.2222 12.9287 183.7882 113.4426 260.9065 53157.0 7.0
115 47.7872 0.1265 10.6857 352.1533 19.6745 357.6710 53157.0 7.0
116 47.8768 0.1660 9.3627 107.6190 248.9045 346.9491 53157.0 7.0
117 47.7630 0.2730 4.3345 342.4628 197.5197 323.9420 53157.0 7.0
118 47.8045 0.1865 7.2937 160.7695 191.0139 209.8528 53157.0 7.0
119 47.6974 0.1026 7.4738 141.5839 96.5941 318.1330 53157.0 7.0
120 47.7982 0.1392 15.5919 66.3036 109.0011 310.3323 53157.0 7.0
121 47.6117 0.2258 5.2420 100.1390 230.7367 271.3076 53157.0 7.0
122 47.8192 0.0970 7.6489 21.5403 324.2467 3.8379 53157.0 7.0
123 47.6302 0.0992 6.8122 109.6375 349.1015 174.7613 53157.0 7.0
124 47.7306 0.1378 1.8109 45.8854 23.4230 175.3446 53157.0 7.0
125 47.7673 0.1856 2.5964 153.4423 335.1137 281.8631 53157.0 7.0
126 47.8081 0.2122 15.2968 288.0213 136.0276 337.1000 53157.0 7.0
127 47.7881 0.1758 6.8355 252.2995 303.0125 185.3332 53157.0 7.0
128 47.8295 0.2831 3.7941 204.0893 334.7804 15.7472 53157.0 7.0
129 47.6242 0.2875 8.5258 132.6728 4.7810 293.5870 53157.0 7.0
130 47.7435 0.1635 8.2901 329.3844 56.8676 347.5849 53157.0 7.0
131 47.9281 0.2691 2.9057 257.0886 268.8223 238.8872 53157.0 7.0
132 47.7194 0.2581 14.2033 124.4089 276.9698 123.8035 53157.0 7.0
133 47.8398 0.1763 7.6404 300.7812 213.4544 95.5484 53157.0 7.0
134 47.8649 0.2381 16.1011 37.6294 256.3516 28.8605 53157.0 7.0
135 47.7715 0.0900 6.2190 246.3029 177.8426 170.8583 53157.0 7.0
136 47.9021 0.2382 2.1041 156.7093 140.8716 68.5184 53157.0 7.0
137 47.6889 0.2170 7.2255 151.2546 211.7356 197.1047 53157.0 7.0
138 47.9400 0.1319 13.6364 119.6829 329.5451 306.4331 53157.0 7.0
139 47.7831 0.1021 14.8390 265.7948 271.6885 224.8575 53157.0 7.0
140 47.7805 0.2858 7.9257 133.7127 197.9354 4.0346 53157.0 7.0
141 47.9707 0.2479 11.2106 64.3188 209.5966 343.8561 53157.0 7.0
142 47.7959 0.1713 6.5133 353.3459 175.6036 143.2514 53157.0 7.0
143 47.9140 0.1173 3.5673 353.6802 249.9107 59.4079 53157.0 7.0
144 47.6570 0.1595 3.1011 353.2252 275.4863 13.0119 53157.0 7.0
145 47.8009 0.2644 14.9001 232.7479 46.3281 215.9175 53157.0 7.0
146 47.9434 0.1307 1.0736 310.8752 138.9820 122.5002 53157.0 7.0
147 47.6718 0.0726 6.8460 305.2953 179.2133 78.4458 53157.0 7.0
148 47.9238 0.1981 5.9472 345.2220 205.3138 198.9717 53157.0 7.0
149 47.7715 0.2752 8.1017 134.0909 11.4104 243.3026 53157.0 7.0
150 47.6780 0.0970 7.1618 78.6018 32.9439 72.4427 53157.0 7.0
151 47.9220 0.2763 10.7855 102.6775 193.1864 293.6642 53157.0 7.0
152 47.7846 0.2572 11.1229 129.6507 165.2782 241.2426 53157.0 7.0
153 47.6450 0.2022 4.9753 9.3803 251.9266 55.6752 53157.0 7.0
154 47.7029 0.2223 5.1440 351.3676 243.6384 316.1574 53157.0 7.0
155 47.6788 0.2811 3.7370 162.4473 110.5763 48.9462 53157.0 7.0
156 47.6840 0.2856 5.9453 233.2789 21.1985 5.8995 53157.0 7.0
157 47.8940 0.0931 2.3139 98.4969 246.8753 153.2664 53157.0 7.0
158 47.9224 0.2888 4.3943 17.5056 304.3122 138.7452 53157.0 7.0
159 47.9327 0.1297 11.4519 327.7196 266.8307 15.5741 53157.0 7.0
160 47.8893 0.2870 10.9577 204.4000 173.5663 194.9226 53157.0 7.0
161 47.9162 0.1600 13.9087 71.8058 326.0833 299.6751 53157.0 7.0
162 47.7269 0.2109 6.0509 149.7189 170.7003 149.6380 53157.0 7.0
163 47.9833 0.2671 10.0588 6.1929 85.7025 236.4566 53157.0 7.0
164 47.8541 0.2114 7.9487 229.3451 124.7532 185.8554 53157.0 7.0
165 47.6459 0.1306 2.8185 121.1829 223.9462 109.2008 53157.0 7.0
166 47.7323 0.1378 9.4131 321.3378 352.7591 18.2997 53157.0 7.0
167 47.6184 0.1794 5.3922 293.8105 59.9580 74.1123 53157.0 7.0
168 47.8904 0.1600 7.7905 291.9107 263.9737 92.9236 53157.0 7.0
169 47.6495 0.2307 17.0009 12.8230 177.5011 6.9331 53157.0 7.0
170 47.8545 0.0969 8.9744 69.3470 261.7864 155.0523 53157.0 7.0
171 47.6076 0.2577 5.8627 237.1834 313.6956 223.8922 53157.0 7.0
172 47.8355 0.2047 14.9770 65.9105 345.7700 115.6520 53157.0 7.0
173 47.7629 0.2179 8.8728 205.8107 202.4160 207.3828 53157.0 7.0
174 47.7214 0.1805 7.3326 184.4197 8.9311 223.7990 53157.0 7.0
175 47.9610 0.1625 8.0820 269.2515 286.5144 76.1843 53157.0 7.0
176 47.8193 0.2857 4.0561 322.3274 241.7763 75.1373 53157.0 7.0
177 47.9835 0.2174 9.5970 334.7270 233.7821 80.0602 53157.0 7.0
178 47.6403 0.1294 5.7999 164.9295 209.3450 298.4563 53157.0 7.0
179 47.7204 0.0715 5.5131 328.9903 95.3588 245.9762 53157.0 7.0
180 47.9546 0.0883 11.4078 248.7548 286.5715 137.7854 53157.0 7.0
181 47.7904 0.2951 3.9815 194.8898 266.5097 35.0698 53157.0 7.0
182 47.9595 0.1589 8.4453 186.5428 341.0028 57.8516 53157.0 7.0
183 47.8604 0.1840 7.3770 334.1799 239.9037 214.1276 53157.0 7.0
184 47.9041 0.2812 5.2408 269.6887 321.4584 113.5739 53157.0 7.0
185 47.8063 0.1134 6.1671 59.5133 279.5716 24.7780 53157.0 7.0
186 47.6097 0.2213 4.6631 55.9597 221.8135 78.1216 53157.0 7.0
187 47.6115 0.1856 6.1648 332.8679 325.2253 351.1228 53157.0 7.0
188 47.7466 0.0795 8.5257 98.9341 285.6247 71.5496 53157.0 7.0
189 47.6654 0.1099 1.6697 44.8684 82.5409 50.5396 53157.0 7.0
190 47.7972 0.1770 8.7236 234.3739 22.7465 288.3612 53157.0 7.0
191 47.8730 0.2252 0.8982 208.2694 239.9864 68.4495 53157.0 7.0
192 47.6239 0.0808 7.4505 79.1243 148.1696 356.4984 53157.0 7.0
193 47.8915 0.2796 5.1423 22.2901 155.7594 90.0449 53157.0 7.0
194 47.6589 0.1449 6.7657 59.9315 75.2984 188.6915 53157.0 7.0
195 47.7775 0.1666 1.2432 171.9299 60.5996 123.2824 53157.0 7.0
196 47.6885 0.0793 3.8227 222.1455 228.6922 136.1493 53157.0 7.0
197 47.8364 0.2878 2.5879 282.5395 203.2912 61.2594 53157.0 7.0
198 47.9751 0.0950 2.7184 170.7938 162.8413 18.4577 53157.0 7.0
199 47.7560 0.1463 9.9207 49.8421 237.6695 309.1776 53157.0 7.0
200 47.8829 0.2604 4.5505 264.4617 313.5989 16.9373 53157.0 7.0
201 47.9708 0.1626 7.3664 342.6945 230.4988 43.0052 53157.0 7.0
202 47.7618 0.1566 7.2699 83.8902 208.4772 353.2869 53157.0 7.0
203 47.8912 0.1512 11.0459 349.6112 252.9714 76.7663 53157.0 7.0
204 47.8990 0.1217 2.8048 253.5084 88.7910 122.6153 53157.0 7.0
205 47.6708 0.2290 9.9821 225.7312 280.8269 161.1714 53157.0 7.0
206 47.6948 0.1338 11.5869 126.6199 272.7479 296.8844 53157.0 7.0
207 47.9109 0.0706 1.4982 219.8220 129.2133 293.7364 53157.0 7.0
208 47.9208 0.1175 3.1066 69.0384 120.8014 304.6158 53157.0 7.0
209 47.7386 0.1832 4.2185 259.8283 147.3595 88.3142 53157.0 7.0
210 47.9332 0.1206 6.8677 14.8091 76.2885 311.6038 53157.0 7.0
211 47.8897 0.1247 9.1830 135.5255 40.0313 49.8958 53157.0 7.0
212 47.9502 0.1415 3.4307 357.3447 349.5918 304.5100 53157.0 7.0
213 47.7960 0.1168 1.3164 354.5443 276.0379 66.2643 53157.0 7.0
214 47.6130 0.1756 9.7205 71.1196 54.0333 217.1322 53157.0 7.0
215 47.8716 0.0955 13.5609 201.5571 78.9771 267.6343 53157.0 7.0
216 47.7786 0.1293 11.2671 231.5923 321.9198 76.9217 53157.0 7.0
217 47.7538 0.2851 3.3514 325.2725 305.8292 316.6747 53157.0 7.0
218 47.7021 0.2350 9.9740 319.6437 30.9490 322.8522 53157.0 7.0
219 47.9748 0.2596 10.2069 215.5321 79.3683 163.6687 53157.0 7.0
220 47.8868 0.2076 7.5950 322.1738 216.5992 211.8445 53157.0 7.0
221 47.7283 0.0915 9.2412 69.3140 288.1483 181.1901 53157.0 7.0
222 47.7172 0.2236 11.2157 159.7609 279.6435 96.9692 53157.0 7.0
223 47.8876 0.2272 12.9438 85.9466 224.9942 217.0513 53157.0 7.0
224 47.7919 0.1959 8.7705 300.2744 175.1523 325.4547 53157.0 7.0
225 47.7463 0.1837 7.3336 55.9505 27.2942 71.0967 53157.0 7.0
226 47.9801 0.1256 5.6541 267.8200 195.5478 95.2342 53157.0 7.0
227 47.6578 0.2800 3.4905 251.1419 65.6056 262.1856 53157.0 7.0
228 47.6064 0.2641 9.7463 113.1858 105.7652 249.3861 53157.0 7.0
229 47.6119 0.2590 5.5515 32.5804 228.6521 84.5839 53157.0 7.0
230 47.8248 0.1155 7.7584 279.0901 302.8853 149.3162 53157.0 7.0
231 47.6724 0.0919 3.9384 0.0381 279.3621 51.9310 53157.0 7.0
232 47.8972 0.2018 4.2744 139.4144 16.4798 310.8070 53157.0 7.0
233 47.7882 0.2421 6.8994 3.9885 260.6660 51.4095 53157.0 7.0
234 47.6978 0.1081 2.5105 47.0791 169.9604 121.9575 53157.0 7.0
235 47.8161 0.1455 3.1300 238.9731 285.3850 237.4320 53157.0 7.0
236 47.6806 0.1911 7.3600 42.2430 321.9142 264.8658 53157.0 7.0
237 47.8893 0.2610 2.8889 358.1025 312.2346 205.7733 53157.0 7.0
238 47.8701 0.1407 2.3255 135.6389 230.5399 300.7171 53157.0 7.0
239 47.7775 0.1959 6.6726 130.2502 100.8562 56.8038 53157.0 7.0
240 47.8560 0.0974 9.1805 341.4310 103.9445 47.3069 53157.0 7.0
241 47.8475 0.2302 0.8311 90.7343 155.7529 227.6729 53157.0 7.0
242 47.9057 0.1735 8.8345 51.3664 313.0515 2.8138 53157.0 7.0
243 47.6467 0.2103 4.4462 70.4990 340.6335 216.9233 53157.0 7.0
244 47.6263 0.1150 4.9074 51.2328 117.3935 263.7283 53157.0 7.0
245 47.6804 0.1268 7.5571 297.0243 331.0952 212.0463 53157.0 7.0
246 47.8379 0.1265 7.1148 145.4897 158.2334 226.5376 53157.0 7.0
247 47.7607 0.2234 6.4302 150.8508 38.3302 40.8364 53157.0 7.0
248 47.6889 0.2918 8.5090 209.8450 146.5338 1.1053 53157.0 7.0
249 47.9718 0.2924 5.5656 69.9341 157.3344 297.8951 53157.0 7.0
250 47.6969 0.2145 10.9126 110.0627 322.0036 229.7887 53157.0 7.0
251 47.9502 0.0828 12.5794 146.2100 119.0979 75.6754 53157.0 7.0
252 47.7512 0.2624 5.7966 254.4252 92.1409 328.1167 53157.0 7.0
253 47.6812 0.2431 7.0307 277.8413 29.9577 335.1650 53157.0 7.0
254 47.6404 0.2866 4.9683 48.3711 234.3460 46.7247 53157.0 7.0
255 47.9712 0.0741 7.0046 108.4550 105.1548 255.5158 53157.0 7.0
256 47.9141 0.1320 7.4034 27.9687 326.0773 314.4121 53157.0 7.0
257 47.7591 0.1487 7.8357 219.5339 117.0532 3.1463 53157.0 7.0
258 47.8035 0.1300 5.8920 292.5431 183.8822 148.7085 53157.0 7.0
259 47.7679 0.1070 2.1094 38.7765 83.0965 190.6158 53157.0 7.0
260 47.6460 0.0714 10.9622 67.7854 142.4660 266.3850 53157.0 7.0
261 47.9559 0.1079 1.2496 241.6186 39.6834 5.8886 53157.0 7.0
262 47.6299 0.1175 4.5034 214.8732 64.8949 351.2697 53157.0 7.0
263 47.6978 0.1120 7.3988 8.9912 39.2699 151.4879 53157.0 7.0
264 47.9275 0.2560 2.7700 309.9612 335.3667 238.8504 53157.0 7.0
265 47.7551 0.2310 2.3836 198.4691 98.7398 164.9431 53157.0 7.0
266 47.9917 0.1311 3.1731 233.9219 179.7525 173.2474 53157.0 7.0
267 47.8709 0.2712 2.9738 222.3958 118.2281 74.6501 53157.0 7.0
268 47.6919 0.1441 13.1133 303.1674 252.3323 40.6855 53157.0 7.0
269 47.9479 0.1522 1.3458 19.3523 78.3676 219.7865 53157.0 7.0
270 47.9280 0.2552 8.5350 161.4146 15.6294 294.9691 53157.0 7.0
271 47.9861 0.1109 6.9322 262.3071 210.1062 303.1330 53157.0 7.0
272 47.8842 0.1084 8.8765 177.1942 39.8028 279.9035 53157.0 7.0
273 47.8230 0.1287 8.7563 281.5159 296.1961 23.9777 53157.0 7.0
274 47.6987 0.2262 5.9573 208.2870 190.1927 275.6079 53157.0 7.0
275 47.7958 0.1765 11.6900 105.5318 325.7063 111.8828 53157.0 7.0
276 47.9458 0.1732 13.2305 25.9029 190.5374 293.3280 53157.0 7.0
277 47.8179 0.2975 2.3698 49.6076 191.1048 337.8817 53157.0 7.0
278 47.9673 0.2043 3.3758 66.1025 116.4576 341.4714 53157.0 7.0
279 47.9175 0.1825 15.3462 183.1381 219.2726 151.3363 53157.0 7.0
280 47.8906 0.1929 8.9275 197.7711 16.6048 109.5499 53157.0 7.0
281 47.9964 0.1447 2.8948 349.2862 160.0642 4.5219 53157.0 7.0
282 47.6973 0.2887 11.6911 13.5692 217.0448 191.4225 53157.0 7.0
283 47.7040 0.0910 11.8336 280.9043 318.1129 292.6956 53157.0 7.0
284 47.6736 0.1390 1.2771 303.7142 8.8306 199.8504 53157.0 7.0
285 47.8745 0.2878 6.6863 82.5984 220.7295 128.2923 53157.0 7.0
286 47.6065 0.2799 11.0377 149.4140 50.9994 150.5619 53157.0 7.0
287 47.8498 0.1152 6.4488 200.6124 331.6811 135.3543 53157.0 7.0
288 47.9030 0.0978 5.6735 228.1816 105.8229 200.4823 53157.0 7.0
289 47.6679 0.2339 4.2486 133.6188 11.3053 356.2108 53157.0 7.0
290 47.6952 0.2947 6.1573 66.8635 265.5709 13.8813 53157.0 7.0
291 47.7598 0.2042 12.1290 294.8968 136.4298 103.1564 53157.0 7.0
292 47.6475 0.2793 1.9924 204.5835 304.0954 16.8994 53157.0 7.0
293 47.7336 0.1184 7.9941 296.6173 42.9497 302.7357 53157.0 7.0
294 47.6116 0.1151 2.0622 350.4398 59.3307 31.2530 53157.0 7.0
295 47.7358 0.1015 6.7946 139.5200 134.6526 191.2764 53157.0 7.0
296 47.7282 0.2399 4.2011 137.8098 350.4224 306.1194 53157.0 7.0
297 47.9040 0.2976 9.1659 168.6203 205.3280 314.0358 53157.0 7.0
298 47.8090 0.1804 6.1223 315.9353 160.5981 351.8163 53157.0 7.0
299 47.7965 0.2699 3.7061 183.6540 68.6370 50.3279 53157.0 7.0
300 47.6153 0.1829 11.0293 168.0848 285.4408 58.9801 53157.0 7.0
301 47.8109 0.1725 0.8107 155.4208 333.2771 345.5171 53157.0 7.0
302 47.7219 0.2126 4.7651 275.9988 329.4770 314.5111 53157.0 7.0
303 47.9684 0.2944 8.2348 15.5124 295.8705 233.5854 53157.0 7.0
304 47.9185 0.2390 11.4785 228.3244 86.4146 212.5658 53157.0 7.0
305 47.8338 0.1034 8.7420 101.2253 161.1981 300.3129 53157.0 7.0
306 47.9609 0.0791 2.5022 200.2826 95.6889 345.9550 53157.0 7.0
307 47.7187 0.2371 8.4652 336.2107 1.3401 317.0047 53157.0 7.0
308 47.6205 0.2429 14.0610 197.8941 302.3254 228.1566 53157.0 7.0
309 47.7043 0.0751 6.3097 97.2720 333.8494 22.3622 53157.0 7.0
310 47.9359 0.1250 9.9328 120.5405 328.5519 140.0510 53157.0 7.0
311 47.8527 0.2550 1.6927 82.4303 290.6000 309.1903 53157.0 7.0
312 47.9605 0.1954 12.9596 252.7305 188.3256 3.5686 53157.0 7.0
313 47.8579 0.2636 10.4720 12.4449 288.0829 266.8957 53157.0 7.0
314 47.8584 0.0758 3.3275 311.2202 3.6885 326.4034 53157.0 7.0
315 47.7136 0.2535 10.0481 186.5995 328.4436 88.0880 53157.0 7.0
316 47.6732 0.1161 18.2497 36.2115 127.1121 179.7287 53157.0 7.0
317 47.7188 0.0825 7.9303 235.7814 130.9878 6.8709 53157.0 7.0
318 47.6921 0.2930 3.4938 97.4793 106.2395 119.1040 53157.0 7.0
319 48.0000 0.1353 3.9574 50.9868 2.9521 169.6331 53157.0 7.0
320 47.8977 0.2621 5.2022 70.9273 51.6088 248.1398 53157.0 7.0
321 47.8438 0.0900 2.9902 253.9325 356.9518 142.0407 53157.0 7.0
322 47.7955 0.2278 4.7352 46.8894 334.8782 60.4440 53157.0 7.0
323 47.8725 0.1499 11.2603 328.9125 200.4015 216.4465 53157.0 7.0
324 47.8981 0.2285 1.2475 38.9730 314.7474 27.7231 53157.0 7.0
325 47.9081 0.2136 9.9589 293.6277 196.4531 248.3356 53157.0 7.0
326 47.8220 0.1382 8.7359 312.0270 4.4469 100.4548 53157.0 7.0
327 47.9119 0.0767 12.3223 39.6637 354.8207 132.2865 53157.0 7.0
328 47.7153 0.1157 7.3440 112.0583 112.0414 152.4465 53157.0 7.0
329 47.7689 0.1078 17.6864 354.6455 204.0994 93.4644 53157.0 7.0
330 47.6451 0.2555 7.5682 181.8895 332.8150 31.2758 53157.0 7.0
331 47.7401 0.2862 5.2127 131.2231 93.9913 120.8909 53157.0 7.0
332 47.8007 0.1572 5.1629 246.5328 266.6659 233.4490 53157.0 7.0
333 47.6673 0.2361 8.1282 346.1623 48.8891 48.8224 53157.0 7.0
334 47.6065 0.1318 4.0137 144.6377 49.1431 151.4285 53157.0 7.0
335 47.6863 0.2504 9.3993 160.6352 295.0220 65.6525 53157.0 7.0
336 47.6790 0.2658 7.7356 290.3362 10.8486 23.4140 53157.0 7.0
337 47.6725 0.0713 8.0024 188.7373 168.0894 199.0012 53157.0 7.0
338 47.8080 0.0705 1.5295 186.6036 130.7521 17.7647 53157.0 7.0
339 47.8813 0.1039 8.4129 215.1595 286.8822 69.7149 53157.0 7.0
340 47.8688 0.1908 19.2310 174.2758 242.7843 71.7535 53157.0 7.0
