!!id a e inc node peri ma epoch H
51t91 88.4861 0.4946 16.2606 21.1800 170.6671 302.6668 58951 8.79 
51t92 88.2670 0.5839 11.2880 187.4866 279.4665 104.9193 58951 8.39 
51t93 88.2344 0.6059 15.1496 181.0549 200.6117 339.3543 58951 8.36 
51t94 88.4059 0.6098 27.0086 119.4691 98.0857 10.9911 58951 8.71 
51t95 88.3369 0.5942 13.4207 356.6839 225.8640 10.1754 58951 7.92 
51t96 88.4758 0.5956 8.9164 212.0333 309.0208 315.5564 58951 8.97 
51t97 88.2667 0.5210 10.5507 88.9616 70.4311 87.4303 58951 8.61 
51t98 88.5361 0.5657 17.8281 278.8802 3.6185 348.9405 58951 8.56 
51t99 88.2929 0.5306 3.9343 341.1316 20.3993 47.7436 58951 8.45 
51t100 88.2100 0.5051 27.8990 88.1940 332.6447 319.3716 58951 7.57 
51t101 88.4957 0.6125 27.1077 164.0436 129.0353 133.7755 58951 8.58 
51t102 88.3700 0.5321 29.0018 166.5541 7.5711 304.1463 58951 7.36 
51t103 88.4786 0.6243 17.8449 138.0061 53.9935 154.9233 58951 8.93 
51t104 88.3149 0.5809 8.4404 320.3000 172.9099 247.5285 58951 8.42 
51t105 88.4426 0.5568 37.6157 309.6412 253.4080 292.5129 58951 9.00 
51t106 88.2325 0.6088 1.7018 331.8771 354.6122 133.4154 58951 8.77 
51t107 88.4646 0.5931 14.3825 232.9152 230.7620 309.4518 58951 8.81 
51t108 88.5046 0.5273 4.3692 10.4880 358.4708 266.2154 58951 8.21 
51t109 88.2399 0.5195 10.3741 326.4366 351.7625 348.0688 58951 8.50 
51t110 88.4919 0.6101 6.7038 266.9819 301.6964 216.1291 58951 8.70 
51t111 88.2854 0.5191 28.4491 137.5660 144.6234 341.2965 58951 8.87 
51t112 88.3235 0.5226 18.7467 21.1027 299.4354 191.5728 58951 9.00 
51t113 88.5455 0.5362 16.9465 127.3990 344.2118 23.0281 58951 8.20 
51t114 88.2336 0.5931 23.8264 20.7752 312.3979 50.9741 58951 8.99 
51t115 88.4210 0.5433 14.6567 25.1823 246.1436 349.3999 58951 8.75 
51t116 88.4947 0.5465 11.2743 82.6221 175.2249 71.9742 58951 8.68 
51t117 88.2362 0.6248 17.2421 235.0206 126.9983 186.3768 58951 8.96 
51t118 88.4490 0.6031 32.3498 243.3881 87.2962 269.0086 58951 8.73 
51t119 88.5642 0.5369 16.8904 290.5137 63.0121 130.8989 58951 8.79 
51t120 88.2134 0.5460 15.6187 150.6981 219.3066 343.1766 58951 8.86 
51t121 88.5780 0.6148 25.1871 44.3407 17.5608 328.2014 58951 8.42 
51t122 88.4266 0.6147 22.0111 298.2952 21.4297 64.0995 58951 8.60 
51t123 88.3466 0.6197 8.1828 96.5602 339.0690 115.8764 58951 8.81 
51t124 88.2524 0.5171 9.9031 287.1353 76.4481 55.0425 58951 8.44 
51t125 88.2996 0.5309 26.4759 335.1031 211.2128 23.7401 58951 7.15 
51t126 88.5190 0.6119 12.6552 210.9318 44.1101 131.7224 58951 8.78 
51t127 88.5272 0.5493 17.1999 55.1631 183.1680 62.9455 58951 8.97 
51t128 88.4660 0.5499 30.7600 222.7817 316.6229 161.2368 58951 8.91 
51t129 88.5247 0.4954 5.8334 45.4793 240.8272 355.9961 58951 8.23 
51t130 88.4214 0.5113 31.1059 296.9896 87.0901 262.1454 58951 8.26 
51t131 88.5289 0.5928 14.5592 212.0279 21.7992 206.9462 58951 7.86 
51t132 88.2460 0.6090 12.2786 221.2351 262.5872 248.5560 58951 8.56 
51t133 88.2131 0.5213 7.4986 104.4766 158.2733 297.9584 58951 8.62 
51t134 88.4875 0.5854 32.4864 80.9429 57.1966 238.3403 58951 8.06 
51t135 88.4559 0.6000 10.5749 104.4206 76.4881 17.7695 58951 8.56 
51t136 88.5647 0.5303 23.7454 347.2629 18.1980 131.3081 58951 8.89 
51t137 88.2143 0.5655 2.6545 290.7907 171.6604 157.3635 58951 8.40 
51t138 88.3927 0.6002 11.6568 314.0814 51.4777 264.3221 58951 8.97 
51t139 88.5354 0.5828 17.2915 297.5454 356.5267 344.9767 58951 7.74 
51t140 88.4365 0.6147 4.0957 137.9142 11.3086 235.0259 58951 8.89 
51t141 88.2092 0.5132 12.5052 43.7427 26.9207 104.9856 58951 8.02 
51t142 88.5947 0.5925 9.8018 334.4733 80.7441 28.8084 58951 7.06 
51t143 88.4694 0.5200 17.2909 80.6604 34.7415 32.5635 58951 8.19 
51t144 88.3813 0.5261 5.0873 150.9683 154.1464 139.8105 58951 8.46 
51t145 88.4280 0.5075 11.0737 102.0860 265.9390 121.1077 58951 8.71 
51t146 88.2511 0.5983 27.6550 173.5580 25.9495 88.9295 58951 8.76 
51t147 88.3759 0.5380 28.9104 130.4677 175.0261 128.6871 58951 7.75 
51t148 88.4575 0.6138 36.7045 133.5256 27.3873 154.1537 58951 8.96 
51t149 88.4326 0.5043 28.9579 105.0185 342.3382 318.5805 58951 8.44 
51t150 88.5551 0.5924 17.0892 157.5355 180.1121 269.4105 58951 8.24 
51t151 88.2499 0.5616 9.7546 107.9191 2.2948 177.0683 58951 8.73 
51t152 88.2947 0.6041 30.3279 64.1687 115.6565 228.9629 58951 7.35 
51t153 88.5083 0.5594 18.3140 224.7359 266.4125 316.7155 58951 9.00 
51t154 88.5106 0.4938 13.6454 224.7426 0.6200 217.2266 58951 7.90 
51t155 88.4074 0.6247 5.2337 327.8867 161.2437 28.0201 58951 8.35 
51t156 88.2885 0.5777 22.7754 357.2609 236.1620 74.3011 58951 7.56 
51t157 88.2303 0.6161 31.0530 241.4096 254.2141 225.2584 58951 8.67 
51t158 88.2898 0.5767 8.1161 275.8877 248.1309 292.8297 58951 8.98 
51t159 88.5885 0.5637 15.2918 325.0718 298.6495 145.7976 58951 8.79 
51t160 88.5128 0.5849 49.1961 342.6311 249.1610 12.7026 58951 7.69 
51t161 88.3012 0.5255 9.1685 173.9535 144.0200 269.6599 58951 8.48 
51t162 88.4733 0.5659 0.4389 198.8712 343.4995 143.8616 58951 8.73 
51t163 88.3416 0.6136 37.3725 79.2486 354.6140 261.4404 58951 8.99 
51t164 88.2980 0.5564 39.8837 88.9646 123.0529 294.0750 58951 7.85 
51t165 88.3161 0.6202 55.6000 352.1102 266.9968 279.3391 58951 8.80 
51t166 88.3673 0.5971 22.5321 339.0960 37.4131 178.7005 58951 8.00 
51t167 88.5599 0.5723 14.2956 79.2355 101.8396 295.0983 58951 8.22 
51t168 88.4247 0.5593 36.0172 161.7959 329.3313 253.3517 58951 6.85 
51t169 88.2829 0.6179 22.4335 208.0423 348.9896 9.4988 58951 8.42 
51t170 88.5434 0.5384 34.9537 83.0187 56.1195 308.1793 58951 8.45 
51t171 88.3479 0.5436 10.0128 182.0748 96.6124 289.8578 58951 8.97 
51t172 88.5422 0.5866 43.2412 164.2469 62.0584 224.3210 58951 8.79 
51t173 88.2967 0.6164 4.2263 185.0220 42.2419 145.6796 58951 8.73 
51t174 88.4717 0.6133 9.3452 21.1964 319.1789 38.2992 58951 8.46 
51t175 88.5317 0.4995 17.8930 158.7412 349.9402 243.0749 58951 8.90 
51t176 88.5733 0.5008 19.6212 145.0584 283.0656 107.0246 58951 8.85 
51t177 88.2047 0.5394 21.2924 221.9276 255.6186 94.7773 58951 8.86 
51t178 88.4607 0.5114 29.3854 77.3771 316.7911 331.9628 58951 8.16 
51t179 88.4384 0.5134 17.9990 172.9150 119.5943 143.4113 58951 8.87 
51t180 88.5586 0.6092 5.8171 250.6281 61.7740 132.9217 58951 6.42 
51t181 88.3349 0.6231 19.3546 63.2243 89.2544 150.5671 58951 8.88 
51t182 88.5714 0.5725 34.6271 14.2169 211.4969 212.9764 58951 8.08 
51t183 88.3275 0.5112 2.3900 223.8499 219.0297 320.2879 58951 8.91 
51t184 88.4041 0.5224 10.2583 352.7753 156.4856 229.3847 58951 8.62 
51t185 88.3963 0.5673 19.3193 324.3039 81.4535 179.0965 58951 7.57 
51t186 88.2129 0.6187 10.9456 297.1607 217.4051 241.9323 58951 8.05 
51t187 88.2192 0.5330 15.1036 161.3585 87.7612 205.6568 58951 8.63 
51t188 88.2405 0.6060 23.0442 26.3274 175.1738 227.2843 58951 8.48 
51t189 88.2833 0.6138 17.1826 148.8557 29.6997 227.5079 58951 8.13 
51t190 88.3824 0.5856 18.0968 301.3887 113.7710 178.3291 58951 8.86 
51t191 88.2202 0.5933 12.3180 143.8260 123.8305 139.5265 58951 8.38 
51t192 88.3112 0.5006 26.9158 139.5247 155.1939 122.2447 58951 8.68 
51t193 88.4846 0.6155 26.1782 172.4066 56.5107 299.6141 58951 7.43 
51t194 88.5813 0.5533 16.0745 238.1111 353.1702 9.8037 58951 8.80 
51t195 88.5635 0.5742 12.4320 187.5206 354.3281 309.7192 58951 8.35 
51t196 88.2516 0.6057 18.3487 56.2565 103.8340 300.7806 58951 7.58 
51t197 88.4540 0.4975 22.5093 29.3214 345.7604 180.6036 58951 8.02 
51t198 88.5464 0.5608 24.0317 183.7395 143.4513 276.6549 58951 8.56 
51t199 88.3174 0.5440 25.3688 43.0508 82.9415 168.6161 58951 7.75 
51t200 88.5604 0.5632 31.5486 173.5755 265.0321 174.8604 58951 8.91 
51t201 88.5029 0.5363 17.0763 134.8015 327.1987 235.5888 58951 7.66 
51t202 88.4324 0.5411 6.6613 188.2566 50.9373 9.1075 58951 8.86 
51t203 88.3397 0.5492 24.4932 184.0567 74.9995 220.1603 58951 8.58 
51t204 88.3085 0.5365 11.3525 76.3919 282.4057 190.0786 58951 8.30 
51t205 88.2078 0.6088 17.2407 316.5709 76.8220 107.8141 58951 8.51 
51t206 88.4222 0.6145 13.6657 272.8907 93.6357 339.4148 58951 7.67 
51t207 88.5500 0.5560 17.8290 77.8442 264.2622 126.6746 58951 8.50 
51t208 88.4290 0.5917 27.3997 12.7196 303.2944 201.3724 58951 7.43 
51t209 88.3613 0.4899 17.7482 87.9393 225.5056 132.0807 58951 8.57 
51t210 88.3483 0.6123 37.8265 187.9484 102.7234 348.9677 58951 8.81 
51t211 88.3618 0.6208 27.8547 97.9935 201.2340 132.3314 58951 8.09 
51t212 88.2021 0.5456 28.6008 6.1755 125.9304 24.0759 58951 8.48 
51t213 88.5463 0.5174 12.2352 146.0768 246.7277 319.0375 58951 8.78 
51t214 88.5020 0.6010 19.5435 293.3499 16.2666 206.6898 58951 8.15 
51t215 88.5492 0.6156 23.9679 11.8890 5.4515 185.0225 58951 8.38 
51t216 88.3729 0.6228 28.1278 167.5515 188.2799 199.5386 58951 8.59 
51t217 88.4030 0.5859 28.9458 71.9089 266.8227 271.3391 58951 8.87 
51t218 88.2949 0.5989 20.6908 322.5574 51.1852 127.1739 58951 8.12 
51t219 88.4130 0.4952 18.8837 98.5385 31.3005 245.7279 58951 8.89 
51t220 88.2887 0.4866 24.4536 166.9798 185.9725 336.6635 58951 8.23 
51t221 88.5210 0.6026 13.0996 270.7466 26.4402 358.1130 58951 8.47 
51t222 88.4937 0.6042 13.2265 293.3356 92.2282 35.3704 58951 8.29 
51t223 88.5630 0.4947 27.7116 350.2753 144.9035 20.1347 58951 8.90 
51t224 88.3370 0.5283 21.2242 314.9010 289.5662 212.0540 58951 8.47 
51t225 88.2441 0.5912 34.1226 270.6103 0.2013 128.3695 58951 8.95 
51t226 88.2143 0.5660 8.7882 351.0740 233.0875 289.7517 58951 7.19 
51t227 88.5144 0.5055 6.7875 316.6711 20.7120 201.6073 58951 8.86 
51t228 88.5703 0.5907 29.6233 192.3430 328.4228 310.4156 58951 8.99 
51t229 88.3500 0.4915 36.7577 52.6279 117.6561 90.5083 58951 8.72 
51t230 88.3838 0.4983 47.9166 294.9500 183.7765 32.5262 58951 8.76 
51t231 88.3620 0.5990 3.6763 87.0829 248.9643 208.2508 58951 8.44 
51t232 88.2485 0.5920 17.3195 43.1505 311.7079 121.4291 58951 8.76 
51t233 88.2894 0.4909 15.1175 189.8106 237.6254 332.9550 58951 8.16 
51t234 88.5382 0.5441 11.6708 224.6430 70.4917 59.9695 58951 8.90 
51t235 88.4640 0.6185 18.9732 202.0047 62.2737 144.2951 58951 8.95 
51t236 88.3232 0.5661 11.1426 2.9177 143.0767 242.5796 58951 8.31 
51t237 88.2484 0.6015 34.3467 13.1943 28.6765 44.2233 58951 8.85 
51t238 88.2156 0.6037 29.4247 63.5130 211.9381 64.1991 58951 8.80 
51t239 88.3052 0.4993 8.8659 280.4225 221.1308 1.7863 58951 8.62 
51t240 88.2917 0.6147 23.8404 321.4556 39.9617 268.6581 58951 8.83 
51t241 88.5323 0.5295 1.3222 131.5603 141.0645 348.0311 58951 8.23 
51t242 88.2645 0.5922 24.5765 339.3984 88.8271 182.1479 58951 8.08 
51t243 88.5691 0.5922 15.1737 89.1506 282.1046 127.8395 58951 8.93 
51t244 88.4479 0.6059 8.2700 249.3456 71.2583 342.5096 58951 8.99 
51t245 88.4983 0.5843 13.6809 300.0659 166.5587 92.6450 58951 8.69 
51t246 88.5062 0.5168 29.2799 35.1410 223.8908 354.2701 58951 7.67 
51t247 88.5877 0.6150 21.6127 32.0308 0.2348 189.9841 58951 7.61 
51t248 88.2279 0.4895 21.8973 304.8080 316.7057 78.2339 58951 8.66 
51t249 88.4162 0.6119 22.5703 1.7472 335.2899 59.2582 58951 8.15 
51t250 88.3114 0.5246 16.5785 141.5111 31.7676 166.5418 58951 8.55 
51t251 88.2075 0.5387 27.7354 214.1355 113.7298 210.6151 58951 8.65 
51t252 88.4605 0.5495 16.5237 128.0283 31.0468 85.8077 58951 8.47 
51t253 88.5534 0.5568 2.8753 244.6032 284.4132 164.2093 58951 8.44 
51t254 88.2892 0.6151 16.8662 67.1704 105.2656 70.4745 58951 8.67 
51t255 88.2339 0.5603 11.2786 166.3880 303.1192 320.3557 58951 8.76 
51t256 88.5210 0.5316 18.9585 168.4718 349.8233 20.9064 58951 8.43 
51t257 88.5974 0.5954 24.7711 297.8653 183.9358 243.2204 58951 8.69 
51t258 88.4368 0.6077 11.2622 29.1652 146.0854 86.6253 58951 8.84 
51t259 88.5680 0.5960 20.6969 225.6878 246.5537 234.2301 58951 8.94 
51t260 88.5700 0.5796 24.4194 290.6349 109.0583 118.4108 58951 8.70 
51t261 88.2681 0.6013 13.7418 32.2696 87.4022 30.8027 58951 5.54 
51t262 88.3923 0.5150 19.9890 143.3613 116.1388 81.9621 58951 8.38 
51t263 88.5147 0.5200 12.4243 321.3572 209.7620 20.2441 58951 8.67 
51t264 88.4517 0.5601 23.7212 16.7827 213.6723 5.6168 58951 8.25 
51t265 88.4698 0.5001 16.4221 53.9267 260.2914 199.2670 58951 8.43 
51t266 88.5699 0.5653 10.2077 205.7704 139.3276 61.9557 58951 8.03 
51t267 88.2422 0.6000 46.4133 294.5374 32.0343 131.2410 58951 7.87 
51t268 88.3670 0.5901 16.7207 232.6062 42.0811 70.7480 58951 6.95 
51t269 88.3514 0.6140 21.5691 99.2527 117.0768 297.7340 58951 7.95 
51t270 88.2157 0.5245 23.2239 164.9127 190.1910 49.0400 58951 6.67 
51t271 88.4561 0.4888 25.3826 17.2402 38.3943 182.5367 58951 8.73 
51t272 88.2978 0.5310 31.6489 65.8024 234.6093 271.7769 58951 7.63 
51t273 88.4253 0.5386 16.1028 312.4100 203.2018 89.4275 58951 8.96 
51t274 88.5262 0.4851 18.9624 117.4763 359.0299 175.9216 58951 8.83 
51t275 88.5903 0.5478 10.8731 272.9270 73.0378 277.8194 58951 8.35 
51t276 88.2893 0.5992 27.1375 109.9435 37.2821 96.9534 58951 8.83 
51t277 88.2921 0.5890 22.4244 209.7022 205.8962 260.1401 58951 8.67 
51t278 88.4158 0.5899 18.9859 349.3639 150.8478 94.7002 58951 8.90 
51t279 88.5612 0.5834 32.5442 153.2670 104.3160 59.5496 58951 8.84 
51t280 88.5684 0.5605 33.1536 7.7984 321.7043 353.3575 58951 8.22 
51t281 88.4735 0.5611 11.1052 31.5890 308.1698 339.6949 58951 8.94 
51t282 88.3705 0.5202 20.0966 253.4294 164.2075 110.3307 58951 8.54 
51t283 88.4969 0.4982 13.8007 69.7841 174.2244 282.5882 58951 8.99 
51t284 88.2677 0.5535 20.6828 80.1512 220.9033 206.9583 58951 8.19 
51t285 88.5784 0.5113 26.4192 322.6862 297.9692 286.5409 58951 8.44 
51t286 88.4882 0.5855 6.7447 185.6599 72.3067 141.4996 58951 8.96 
51t287 88.3572 0.6217 15.1819 224.5493 54.7583 60.8938 58951 8.43 
51t288 88.5149 0.4971 19.4315 308.5881 177.0757 88.4787 58951 8.91 
51t289 88.3637 0.5459 21.9852 24.6110 143.0185 161.1829 58951 8.29 
51t290 88.2682 0.5376 18.3045 348.2916 46.4732 189.7731 58951 8.66 
51t291 88.5038 0.6230 17.0383 212.3543 130.1421 197.7625 58951 8.79 
51t292 88.4993 0.6021 38.4906 261.6624 260.9877 308.2705 58951 8.16 
51t293 88.5477 0.6176 30.2227 129.5942 120.3595 144.7145 58951 8.96 
51t294 88.5541 0.5279 23.1140 237.2807 201.9690 176.1047 58951 8.99 
51t295 88.5790 0.6120 17.7571 160.2590 154.0151 281.1119 58951 8.93 
51t296 88.3378 0.4916 13.8862 346.8996 58.3449 104.1678 58951 8.89 
51t297 88.4927 0.5345 29.3105 177.9602 107.4064 283.9139 58951 8.93 
51t298 88.2895 0.5873 10.8869 312.4912 35.8295 262.8882 58951 8.11 
51t299 88.3585 0.5636 8.9249 124.6944 36.1978 21.1553 58951 8.96 
51t300 88.2594 0.6066 28.0984 146.7184 103.2936 149.5938 58951 8.65 
51t301 88.5521 0.6199 11.5501 28.2360 73.5904 254.2845 58951 8.85 
51t302 88.3183 0.5293 17.3092 205.5051 175.6682 42.0178 58951 8.75 
51t303 88.2807 0.4930 26.2357 291.0598 83.0764 197.8947 58951 8.87 
51t304 88.2792 0.5815 23.9132 344.7541 25.9960 199.5887 58951 8.53 
51t305 88.3727 0.5787 31.7153 131.7443 138.2458 2.1657 58951 8.80 
51t306 88.2779 0.5945 10.4722 108.8002 148.3529 277.4901 58951 7.73 
51t307 88.2706 0.5569 17.4741 94.2164 249.2244 202.5893 58951 7.35 
51t308 88.3257 0.5181 24.1327 149.3914 75.6838 142.0519 58951 8.97 
51t309 88.4535 0.5023 16.9288 158.0394 261.6309 44.7224 58951 8.92 
51t310 88.4398 0.6115 21.0980 291.9175 218.1673 246.5796 58951 8.97 
51t311 88.5093 0.5399 30.0422 170.3939 186.0132 122.8669 58951 8.75 
51t312 88.2129 0.4995 18.3540 344.5843 265.8288 1.6786 58951 8.85 
51t313 88.5604 0.5227 26.5116 44.1150 30.2853 119.2818 58951 8.99 
51t314 88.5570 0.5851 10.8431 103.1941 343.2921 251.3933 58951 8.91 
51t315 88.4450 0.5707 0.1280 223.9609 87.6737 342.8643 58951 8.80 
51t316 88.3244 0.5254 21.1705 200.6250 64.2216 142.8115 58951 8.99 
51t317 88.2922 0.5538 16.1519 173.8245 74.5097 78.8932 58951 8.80 
51t318 88.3662 0.5094 37.0863 153.5631 54.3489 86.7146 58951 8.99 
51t319 88.2554 0.5379 23.9136 213.2156 289.2016 98.2170 58951 8.52 
51t320 88.4608 0.5236 23.2763 18.3312 164.0558 229.3838 58951 6.07 
51t321 88.4408 0.5867 48.0673 354.7903 215.3037 83.7772 58951 8.46 
51t322 88.5775 0.5359 8.3762 226.0208 174.5107 123.6597 58951 8.94 
51t323 88.3630 0.5667 8.7333 286.6717 333.1614 294.9100 58951 8.03 
51t324 88.3119 0.5377 27.9481 296.6540 169.8114 95.9745 58951 8.95 
51t325 88.2031 0.6137 7.2972 319.1495 166.3994 25.6818 58951 8.28 
51t326 88.2201 0.5801 4.8714 349.6450 53.9768 328.3964 58951 8.96 
51t327 88.4222 0.4888 13.8888 141.2687 158.5560 353.2820 58951 9.00 
51t328 88.3873 0.5960 13.3655 19.9408 175.1891 296.6479 58951 8.47 
51t329 88.4950 0.5306 21.0836 148.1825 215.1981 57.5213 58951 8.82 
51t330 88.4729 0.5494 9.5517 235.2542 104.1454 343.6506 58951 8.27 
51t331 88.2385 0.5576 10.2421 41.5082 231.0514 214.9606 58951 8.65 
51t332 88.3174 0.6185 1.6295 46.0259 270.8280 258.9200 58951 8.45 
