!!id a e inc node peri ma epoch H
51l29 88.5390 0.5186 14.7488 166.4489 9.5412 194.8133 58951 8.93 
51l30 88.4472 0.5846 19.0479 95.0666 206.9554 252.9266 58951 8.89 
51l31 88.3631 0.5919 6.2556 55.2536 285.7633 91.7235 58951 8.31 
51l32 88.2714 0.5559 19.7838 357.2045 49.8325 147.5663 58951 8.69 
51l33 88.5254 0.5980 17.6863 317.3846 244.7553 125.4838 58951 8.06 
51l34 88.4944 0.4903 16.7642 349.7181 53.8450 155.3191 58951 8.52 
51l35 88.5933 0.5721 23.2992 275.9448 172.2190 142.8763 58951 9.00 
51l36 88.3782 0.5539 15.5621 150.8704 28.4613 47.2976 58951 8.91 
51l37 88.5911 0.5314 23.4524 176.4139 15.1612 327.1275 58951 8.73 
51l38 88.4117 0.5784 14.2102 218.7932 324.5999 201.0144 58951 8.84 
51l39 88.3182 0.5342 34.3945 230.8419 275.4808 66.2203 58951 8.73 
51l40 88.2331 0.5423 16.4946 169.3121 207.6195 156.7692 58951 8.96 
51l41 88.2091 0.5385 33.7072 68.5544 47.7156 211.5714 58951 8.03 
51l42 88.3545 0.5599 19.6172 171.6718 288.4308 156.7149 58951 8.73 
51l43 88.5605 0.6015 33.5629 74.1441 313.8517 2.4261 58951 8.25 
51l44 88.4724 0.5596 17.4862 244.2971 22.1007 35.9119 58951 8.88 
51l45 88.2395 0.5554 9.7065 4.6865 25.8293 157.0327 58951 8.96 
51l46 88.3307 0.5010 16.0029 204.3976 252.8119 357.9569 58951 8.44 
51l47 88.5193 0.5059 25.6446 54.9714 48.3005 351.3170 58951 8.55 
51l48 88.3639 0.5622 8.7518 163.6897 38.6557 345.4331 58951 8.75 
51l49 88.2482 0.6066 5.9771 201.1625 85.8212 184.8416 58951 8.62 
51l50 88.4647 0.6191 30.0783 182.9589 33.3371 119.6444 58951 8.89 
51l51 88.4470 0.5638 21.5213 254.1473 226.4211 84.6675 58951 8.63 
51l52 88.5432 0.5191 28.7454 344.8479 291.8594 314.6471 58951 7.32 
51l53 88.5582 0.4856 8.0883 78.2493 10.2500 282.0564 58951 7.95 
51l54 88.5999 0.4928 24.9380 291.1319 286.3013 116.9523 58951 8.27 
51l55 88.3540 0.5668 11.9469 161.3836 218.0129 154.7460 58951 8.88 
51l56 88.3048 0.4941 11.3378 5.7477 47.0596 154.9403 58951 8.83 
51l57 88.4041 0.6226 17.1598 335.6175 156.9444 63.4286 58951 8.36 
51l58 88.3681 0.5168 14.7208 40.9302 122.6281 216.3716 58951 8.50 
51l59 88.5894 0.5261 19.3151 176.6027 95.6789 34.9944 58951 8.80 
51l60 88.2020 0.5194 9.2673 158.6948 287.0461 278.5670 58951 8.80 
51l61 88.3685 0.5307 20.0493 15.6947 359.4941 92.8901 58951 8.72 
51l62 88.3401 0.5343 6.9102 85.6135 17.9242 127.8191 58951 8.90 
51l63 88.4357 0.5442 27.7333 323.7291 0.8934 319.4663 58951 8.55 
51l64 88.2207 0.6009 18.9698 201.4340 214.8010 356.1295 58951 8.99 
51l65 88.3270 0.6047 21.7795 77.2692 58.8216 51.6511 58951 8.48 
51l66 88.4658 0.5300 15.6795 260.6423 16.8587 119.0781 58951 7.91 
51l67 88.4022 0.6011 10.2020 90.4363 100.2211 260.1886 58951 8.69 
51l68 88.3622 0.5767 20.5293 175.0797 265.3429 358.8582 58951 7.98 
51l69 88.3965 0.5062 8.5496 241.7503 237.9732 130.3004 58951 8.75 
51l70 88.5594 0.5571 22.0950 221.8523 113.4311 311.5204 58951 8.81 
51l71 88.3226 0.4885 17.8242 34.1720 256.5567 25.1701 58951 7.55 
51l72 88.5677 0.5968 28.3660 250.0879 108.0805 86.8295 58951 8.85 
51l73 88.3688 0.5389 54.8571 233.3870 162.5889 231.0028 58951 8.60 
51l74 88.4277 0.6209 10.1195 76.6240 352.4914 234.5602 58951 8.89 
51l75 88.5198 0.6109 5.6948 300.9110 273.9047 185.6092 58951 8.93 
51l76 88.5329 0.5552 3.0485 204.7473 226.0768 15.0038 58951 8.97 
51l77 88.5783 0.5894 9.2972 35.1225 306.0264 94.5782 58951 8.43 
51l78 88.2706 0.5989 16.2585 71.5888 122.2674 187.1537 58951 8.96 
51l79 88.4232 0.5394 13.3425 249.2361 307.6312 49.7883 58951 8.57 
51l80 88.5272 0.5084 49.3855 30.7111 117.7804 53.7654 58951 8.13 
51l81 88.3843 0.5781 18.3362 100.3571 157.0499 188.1121 58951 8.69 
51l82 88.3799 0.5157 16.0635 73.9131 106.4604 201.8290 58951 8.82 
51l83 88.4433 0.5653 12.5701 282.1947 103.2653 292.9116 58951 8.82 
51l84 88.4877 0.6033 17.4221 162.3224 35.1207 271.6642 58951 8.83 
51l85 88.2589 0.5201 12.7457 308.3571 351.7153 181.6198 58951 8.10 
51l86 88.3024 0.5441 19.9725 297.8381 230.6846 337.7055 58951 8.76 
51l87 88.2463 0.5378 4.5510 92.9422 0.1928 289.6423 58951 8.05 
51l88 88.3414 0.5679 9.2401 326.5434 321.2711 31.2243 58951 7.28 
51l89 88.4996 0.6094 11.3866 357.8329 194.1607 128.8356 58951 8.81 
51l90 88.5371 0.5054 15.7690 350.8954 105.8408 214.7801 58951 8.50 
51l91 88.5039 0.6102 25.8813 275.7803 103.9868 156.5648 58951 8.32 
51l92 88.2418 0.5272 20.6381 123.8807 285.2585 147.1732 58951 8.32 
51l93 88.2734 0.5264 16.3885 238.4829 161.7312 299.4824 58951 8.98 
51l94 88.4656 0.6024 10.3714 315.4408 88.9684 78.5043 58951 7.30 
51l95 88.3678 0.4986 14.2637 214.1093 72.6531 110.1452 58951 8.83 
51l96 88.3259 0.5719 12.3934 77.4637 174.8442 262.5292 58951 8.70 
51l97 88.2074 0.5973 12.6807 112.9287 38.8119 129.6281 58951 8.27 
51l98 88.5157 0.4880 18.5419 336.5101 163.7771 194.7366 58951 6.43 
51l99 88.3231 0.4945 14.1165 6.3330 167.7609 115.7277 58951 7.93 
51l100 88.4794 0.5772 8.3016 154.4968 345.3882 340.3914 58951 8.22 
51l101 88.5718 0.5872 36.9074 204.6151 92.2532 167.3015 58951 7.91 
51l102 88.4897 0.5505 35.6186 204.8055 32.2462 31.8589 58951 8.93 
51l103 88.5672 0.5245 21.7582 40.4306 218.5308 181.8195 58951 8.92 
51l104 88.4782 0.5654 17.5347 261.1610 243.9161 64.1030 58951 8.90 
51l105 88.2382 0.5160 15.4648 249.3869 31.4048 246.6858 58951 8.41 
51l106 88.2295 0.5712 28.4067 255.7495 200.7019 77.8784 58951 8.75 
51l107 88.2975 0.6177 21.7736 131.0591 26.1290 349.4409 58951 8.37 
51l108 88.2821 0.4980 34.3608 203.0803 264.3584 286.3171 58951 7.59 
51l109 88.3592 0.4933 9.8810 334.8735 276.9900 37.1745 58951 7.51 
51l110 88.5829 0.6130 11.3684 152.4365 168.1089 311.3134 58951 8.76 
51l111 88.2407 0.5046 25.2458 158.5283 149.1417 97.4372 58951 8.96 
51l112 88.4976 0.5868 13.0098 172.7975 158.2885 315.6138 58951 7.10 
51l113 88.4476 0.6158 27.1813 8.1037 344.2660 17.6861 58951 8.83 
51l114 88.5422 0.5057 31.7084 257.6762 227.1897 203.1519 58951 8.12 
51l115 88.3049 0.6190 10.1403 184.1786 332.7712 52.4723 58951 8.77 
51l116 88.2789 0.6186 3.1022 44.6916 281.8421 97.2602 58951 7.81 
51l117 88.5113 0.6118 21.2937 299.4242 113.6083 74.8706 58951 8.82 
51l118 88.3945 0.6116 19.2462 289.9253 154.0923 146.9434 58951 8.35 
51l119 88.4513 0.6231 16.5655 28.1406 38.8460 149.9799 58951 8.97 
51l120 88.5258 0.5816 13.0882 295.8341 245.3158 55.9175 58951 8.81 
51l121 88.2854 0.5850 8.3479 301.7114 17.3687 237.5555 58951 8.49 
51l122 88.2921 0.5250 35.8558 288.9912 278.3068 116.6666 58951 8.67 
51l123 88.5248 0.6201 20.9238 75.0654 321.5943 6.4175 58951 7.91 
51l124 88.5773 0.5074 13.8423 296.1450 189.4228 283.8490 58951 8.11 
51l125 88.2536 0.6181 36.6887 148.2494 83.6741 118.2210 58951 8.99 
51l126 88.4592 0.5875 32.8123 42.8853 233.3682 176.6698 58951 7.83 
51l127 88.5109 0.6152 13.5501 16.4160 89.9268 216.4084 58951 8.15 
51l128 88.2032 0.5139 6.4981 6.6977 254.9783 258.4631 58951 7.35 
51l129 88.4624 0.5653 11.8434 282.5125 241.5868 57.8033 58951 8.48 
51l130 88.4652 0.5627 8.5348 252.0925 141.4288 296.2072 58951 7.95 
51l131 88.5472 0.6221 29.2632 352.5946 279.6170 38.4908 58951 8.09 
51l132 88.4111 0.5845 2.7016 5.0286 1.5995 234.6848 58951 8.53 
51l133 88.5540 0.5353 34.9360 37.4463 169.4566 194.3609 58951 8.73 
51l134 88.2435 0.5220 22.8620 132.0882 194.0990 91.4082 58951 9.00 
51l135 88.3039 0.5567 17.6728 144.0084 125.0352 319.7192 58951 8.95 
51l136 88.4191 0.5111 15.3981 234.9875 36.1340 168.9056 58951 7.67 
51l137 88.4085 0.5703 25.3085 20.7825 1.7249 77.7170 58951 8.14 
51l138 88.5192 0.5007 25.4888 179.4181 220.7999 213.2116 58951 8.90 
51l139 88.5296 0.5842 19.2450 12.8684 159.8471 337.4740 58951 8.15 
51l140 88.4787 0.5884 16.5821 117.3543 130.3996 184.3721 58951 8.97 
51l141 88.4748 0.5064 8.2747 135.3966 71.3415 341.7117 58951 8.70 
51l142 88.2157 0.5430 7.6262 219.9823 323.2135 51.9809 58951 8.63 
51l143 88.5606 0.5938 5.4306 320.8771 295.4799 124.3001 58951 8.58 
51l144 88.2221 0.5416 26.3634 106.4979 337.9665 64.1109 58951 8.72 
51l145 88.5687 0.5030 10.2849 174.8194 10.6920 133.0250 58951 8.80 
51l146 88.4397 0.5829 17.1818 0.3512 249.8618 314.3713 58951 7.67 
51l147 88.3511 0.5737 18.6112 72.1794 211.6794 103.0875 58951 8.14 
51l148 88.2602 0.4864 8.5420 37.1194 302.2871 16.9159 58951 8.52 
51l149 88.3514 0.4945 33.7813 276.4366 162.9973 4.2337 58951 8.82 
51l150 88.4668 0.5805 11.8209 47.6486 336.3928 294.0521 58951 7.64 
51l151 88.5046 0.6125 31.2196 249.2523 315.6274 114.4123 58951 8.75 
51l152 88.2683 0.5951 13.8467 333.9042 120.3288 11.5696 58951 8.63 
51l153 88.5603 0.5440 20.8730 323.9591 145.0198 282.8594 58951 8.81 
51l154 88.5261 0.5773 37.8181 114.4397 339.8051 69.2675 58951 7.02 
51l155 88.2504 0.5450 24.0586 18.4838 112.7116 65.9769 58951 8.87 
51l156 88.2960 0.5010 23.4731 92.1864 271.3833 228.2426 58951 8.82 
51l157 88.5711 0.5588 7.7531 357.7189 318.9564 160.4957 58951 8.72 
51l158 88.4214 0.5094 16.6402 210.6336 144.3165 158.2644 58951 8.64 
51l159 88.2924 0.5693 34.6965 131.7837 242.9250 228.2199 58951 8.93 
51l160 88.4608 0.5097 42.8982 284.3935 72.1203 162.8051 58951 8.01 
51l161 88.2624 0.5424 20.0751 101.1727 87.5021 330.9731 58951 8.89 
51l162 88.4370 0.5212 8.9652 338.3353 187.1487 197.5056 58951 8.39 
51l163 88.2785 0.5992 17.1481 296.6848 194.4839 278.4093 58951 7.87 
51l164 88.5835 0.5160 8.3395 70.8252 317.0147 229.1638 58951 8.44 
51l165 88.5281 0.4884 26.5735 202.8916 86.5284 101.0461 58951 8.95 
51l166 88.5163 0.5652 8.5562 264.1967 348.6622 108.4683 58951 8.61 
51l167 88.3168 0.5346 8.9531 154.3068 324.1106 77.6014 58951 8.61 
51l168 88.5747 0.5385 20.3356 341.1767 299.3540 246.6491 58951 8.59 
51l169 88.4949 0.5207 19.3872 325.2390 91.8640 221.6527 58951 8.72 
51l170 88.2609 0.5719 23.1995 319.4507 20.2886 162.8621 58951 8.79 
51l171 88.3249 0.6166 8.8003 2.8417 106.6318 342.4584 58951 7.32 
51l172 88.5819 0.4880 38.3946 122.0226 17.9494 130.0407 58951 8.91 
51l173 88.3523 0.6066 24.5999 45.6423 249.2297 23.7400 58951 8.49 
51l174 88.3886 0.5216 39.8058 349.6859 330.7016 239.7673 58951 8.36 
51l175 88.5335 0.5995 29.4751 203.5678 170.0940 235.8154 58951 8.44 
51l176 88.2064 0.5613 21.8350 29.6105 204.0793 332.4084 58951 7.76 
51l177 88.2316 0.5064 15.0793 114.1337 305.7834 292.2629 58951 7.99 
51l178 88.4720 0.6054 33.6723 46.0043 338.0196 79.4358 58951 8.58 
51l179 88.5445 0.5970 5.6917 98.0799 187.1884 175.0967 58951 8.99 
51l180 88.2884 0.6150 24.7878 76.2988 156.8732 261.8029 58951 8.80 
51l181 88.5769 0.6044 10.2302 63.6245 187.2074 257.5349 58951 8.29 
51l182 88.4009 0.5229 5.2037 144.6431 227.9589 299.3692 58951 8.86 
51l183 88.3706 0.5412 18.5963 91.6386 202.4226 249.6838 58951 8.71 
51l184 88.2441 0.5756 16.8448 151.3004 241.2967 299.6018 58951 8.04 
51l185 88.2493 0.5945 21.4343 28.3987 339.0227 304.7899 58951 8.76 
51l186 88.3324 0.5803 31.9512 35.1343 317.8181 167.3332 58951 8.97 
51l187 88.2340 0.5747 24.8545 300.7691 345.4102 314.4482 58951 7.28 
51l188 88.5397 0.5179 14.9591 14.0846 238.4051 39.4741 58951 8.76 
51l189 88.2582 0.5798 9.5843 72.8105 280.7757 161.9813 58951 8.29 
51l190 88.3598 0.6212 50.5637 88.2144 3.2946 298.4708 58951 7.68 
51l191 88.5814 0.5132 4.4281 335.7494 126.9037 130.0582 58951 8.71 
51l192 88.4542 0.4974 12.3332 241.5038 0.1120 324.3411 58951 7.89 
51l193 88.2328 0.6069 22.7809 284.6085 141.8848 78.2012 58951 8.37 
51l194 88.3351 0.5176 16.6481 176.4511 97.5677 176.1558 58951 8.36 
51l195 88.3764 0.5379 16.1153 222.5606 295.9125 55.0358 58951 8.47 
51l196 88.3623 0.5325 12.6770 206.8492 27.5400 184.6546 58951 8.93 
51l197 88.5539 0.6168 25.7425 204.9075 150.1152 174.9285 58951 8.94 
51l198 88.4876 0.6035 28.7024 291.7315 45.8275 312.6576 58951 8.99 
51l199 88.3873 0.6235 11.1813 245.0142 49.7930 320.5224 58951 8.77 
51l200 88.5193 0.6209 11.9289 353.2760 34.9797 291.9870 58951 8.06 
51l201 88.3691 0.5431 14.2514 128.7479 21.7347 280.3985 58951 8.47 
51l202 88.4266 0.5160 14.0424 188.2205 55.7773 114.5429 58951 8.86 
51l203 88.2594 0.5343 14.8658 233.8956 343.4009 337.8682 58951 8.67 
51l204 88.3768 0.5140 16.3845 242.4890 71.8652 318.0582 58951 8.78 
51l205 88.3798 0.5090 14.2973 27.5810 43.1296 357.7536 58951 7.93 
51l206 88.3881 0.4866 9.5488 347.2650 258.9552 317.2582 58951 8.60 
51l207 88.2484 0.5338 15.9247 76.5976 333.1863 220.3975 58951 8.93 
51l208 88.4138 0.5029 10.5889 32.1143 193.0396 39.8479 58951 8.96 
51l209 88.3716 0.6026 13.1459 102.2801 0.5193 67.1643 58951 8.86 
51l210 88.2056 0.5925 36.3023 148.1846 149.9826 253.8178 58951 8.75 
51l211 88.2514 0.6007 22.7736 70.1273 218.2104 255.5470 58951 8.84 
51l212 88.5915 0.5631 5.9086 214.8381 83.3412 98.9926 58951 8.60 
51l213 88.4317 0.4907 18.1263 352.3529 67.3892 158.8044 58951 8.93 
51l214 88.4033 0.5431 12.2752 358.2570 254.8387 180.3488 58951 7.44 
51l215 88.5184 0.5864 4.8967 324.2591 126.4076 143.4330 58951 8.07 
51l216 88.3827 0.6141 28.3632 290.0510 170.4994 0.7100 58951 8.75 
51l217 88.3077 0.5256 4.0594 76.6042 51.5420 216.8549 58951 8.63 
51l218 88.5736 0.4868 10.1175 295.9768 218.9870 268.5233 58951 8.84 
51l219 88.4140 0.5612 9.5345 222.2573 119.3429 166.5754 58951 8.84 
51l220 88.3358 0.5224 15.9273 214.0772 85.8599 95.3688 58951 8.94 
51l221 88.5010 0.6033 11.7593 6.3704 83.3473 147.8751 58951 8.76 
51l222 88.5838 0.5315 9.9435 38.5809 151.7659 194.0776 58951 8.19 
51l223 88.2827 0.5372 10.0331 39.0102 271.2848 245.2171 58951 8.55 
51l224 88.2543 0.5154 15.9760 346.1214 110.1392 276.8094 58951 8.74 
51l225 88.3744 0.5310 15.5097 316.3654 198.0822 342.6694 58951 8.81 
51l226 88.2042 0.5507 12.1893 45.6144 71.1193 136.0971 58951 8.24 
51l227 88.5183 0.6085 17.7096 217.4537 100.8405 167.4678 58951 7.40 
51l228 88.3247 0.4979 8.6815 159.6360 59.2730 115.8873 58951 8.42 
51l229 88.2510 0.5665 13.4208 228.3106 192.6431 149.1665 58951 8.76 
51l230 88.5859 0.5882 39.8544 130.8055 235.3533 239.2299 58951 8.54 
51l231 88.2273 0.5981 14.2704 273.5881 60.4661 232.2542 58951 8.37 
51l232 88.2640 0.5237 39.5820 314.8238 171.2396 281.9097 58951 8.97 
51l233 88.2439 0.6087 19.4888 260.8683 104.5962 94.8422 58951 8.57 
51l234 88.3646 0.5985 2.1884 49.0474 299.9047 242.5400 58951 8.71 
51l235 88.4649 0.5021 8.5227 97.8687 323.2138 213.3689 58951 8.85 
51l236 88.5151 0.6015 31.5788 300.2972 289.5532 47.7360 58951 8.63 
51l237 88.3927 0.6107 14.7209 178.5713 58.3496 328.3812 58951 8.37 
51l238 88.3717 0.5093 15.7067 240.2754 69.9419 22.9377 58951 8.45 
51l239 88.4664 0.5716 20.0464 262.2573 337.8934 335.4449 58951 8.85 
51l240 88.4502 0.6165 28.6167 204.0073 6.5213 254.1508 58951 8.68 
51l241 88.2127 0.5499 26.2390 264.6908 114.7373 288.0482 58951 8.59 
51l242 88.2224 0.4967 2.5123 314.6180 191.1966 282.7716 58951 8.07 
51l243 88.3847 0.5497 23.5425 171.3761 79.6721 185.3382 58951 7.94 
51l244 88.4952 0.5675 26.7992 69.7703 217.7805 30.0636 58951 8.77 
51l245 88.2516 0.6241 16.9739 352.3125 43.9523 80.4942 58951 8.52 
51l246 88.4519 0.6134 14.9344 83.2684 69.6245 129.8910 58951 8.90 
51l247 88.4452 0.5450 27.7807 296.6842 219.5182 60.8147 58951 8.98 
51l248 88.2798 0.5826 21.3568 122.2322 97.3993 40.1886 58951 8.61 
51l249 88.2522 0.5428 18.2031 78.2043 319.3889 296.2600 58951 8.78 
51l250 88.3414 0.6038 3.8982 63.3616 163.7319 326.0596 58951 8.64 
51l251 88.4713 0.6160 21.1643 59.6678 189.7578 181.6081 58951 8.10 
51l252 88.5340 0.5857 2.8648 159.7468 212.4267 234.5613 58951 8.70 
51l253 88.4386 0.5732 15.6861 8.9832 58.2362 149.0237 58951 8.83 
51l254 88.2516 0.5347 19.0921 148.1856 28.8479 47.0731 58951 8.91 
51l255 88.5833 0.5547 10.8238 179.0567 256.6381 219.2519 58951 8.35 
51l256 88.5984 0.5680 7.2038 280.9554 36.6354 91.1655 58951 8.94 
51l257 88.3528 0.5187 18.5112 197.4572 12.1944 260.3742 58951 8.86 
51l258 88.2730 0.4912 11.3080 265.5662 356.7155 172.8530 58951 8.50 
51l259 88.5533 0.5708 14.5737 209.2783 249.6710 70.9614 58951 8.40 
51l260 88.2314 0.5984 19.3904 81.8022 351.5068 146.1065 58951 8.97 
51l261 88.3063 0.5464 17.0313 144.2609 19.0418 340.6944 58951 8.51 
51l262 88.2987 0.5172 17.4424 0.5691 221.2920 186.7239 58951 8.91 
51l263 88.5976 0.6008 33.5777 64.2765 46.2797 58.6618 58951 8.86 
51l264 88.3349 0.5249 40.0119 74.8587 335.0857 217.7620 58951 8.76 
51l265 88.2275 0.5814 29.2231 201.1410 265.5914 347.8731 58951 8.24 
51l266 88.2450 0.5191 6.7665 86.8022 58.6999 130.6435 58951 7.05 
51l267 88.5715 0.5357 4.6420 225.4273 251.9488 7.6473 58951 8.91 
51l268 88.4223 0.6123 10.0383 313.3843 103.3030 11.0133 58951 8.78 
51l269 88.3065 0.5314 27.9344 279.6085 134.6583 12.5663 58951 8.77 
51l270 88.4857 0.4901 45.7638 165.5105 165.8213 103.1502 58951 8.31 
51l271 88.3976 0.5255 26.4339 130.8865 287.9550 67.3785 58951 7.69 
51l272 88.2706 0.6124 10.2936 66.9500 288.4650 304.9483 58951 8.80 
51l273 88.5223 0.5322 26.2822 338.9602 305.0111 165.9181 58951 8.62 
51l274 88.2049 0.5182 20.5090 171.9482 150.9406 316.0220 58951 8.90 
51l275 88.3610 0.5248 10.3361 45.1377 102.4210 269.1355 58951 8.94 
51l276 88.4178 0.5587 23.9961 169.7095 350.1078 208.1261 58951 8.65 
51l277 88.2741 0.5681 8.0121 45.7073 234.7462 116.7898 58951 8.55 
51l278 88.4057 0.5168 21.0124 300.2050 23.1100 232.6799 58951 8.98 
51l279 88.4437 0.5725 16.2203 176.1133 319.8416 356.5639 58951 8.75 
51l280 88.5491 0.5711 21.0304 151.9932 151.9089 238.4305 58951 7.00 
51l281 88.5365 0.6014 19.8598 50.0113 12.1263 84.3996 58951 8.79 
51l282 88.2603 0.5209 15.1982 271.6340 3.2493 112.2268 58951 8.30 
51l283 88.4796 0.6028 21.8098 337.2684 18.2212 162.6724 58951 8.52 
51l284 88.2897 0.5414 19.2606 28.2636 170.8539 274.7912 58951 8.73 
51l285 88.4293 0.6124 43.0225 232.9432 176.4677 294.6902 58951 8.80 
51l286 88.2767 0.5444 15.8511 3.6072 66.8500 156.3862 58951 7.58 
51l287 88.2128 0.6240 8.5977 242.0187 50.1401 100.3883 58951 8.99 
51l288 88.3910 0.5841 9.9703 301.3669 45.8411 235.2581 58951 8.23 
51l289 88.4581 0.5185 16.7017 159.0214 75.0162 251.1655 58951 8.97 
51l290 88.4711 0.6241 16.0093 281.1585 273.1748 124.1576 58951 8.98 
51l291 88.2526 0.5637 8.2310 184.6536 169.6227 89.3489 58951 8.86 
51l292 88.2194 0.5274 23.7112 13.8599 346.4347 298.3031 58951 8.76 
51l293 88.4597 0.5862 11.0469 259.1369 117.8461 309.5252 58951 8.57 
51l294 88.5937 0.6208 31.3909 163.0653 6.0503 120.8709 58951 8.36 
51l295 88.5909 0.5734 17.7701 19.2925 357.6781 16.5306 58951 7.96 
51l296 88.3429 0.6075 11.4545 109.4445 342.2163 358.1057 58951 8.97 
51l297 88.5116 0.4996 3.2472 102.7070 33.5239 221.4955 58951 8.77 
51l298 88.2815 0.5695 16.5656 229.1151 182.2654 83.0983 58951 8.41 
51l299 88.2218 0.5168 5.7864 172.1517 23.7021 51.3367 58951 8.23 
51l300 88.3790 0.5289 22.5822 276.8571 140.5939 78.7423 58951 8.53 
51l301 88.5543 0.4868 15.1131 231.3337 179.0615 1.0353 58951 7.95 
51l302 88.2764 0.6060 17.8977 105.9796 354.5726 67.5472 58951 8.64 
51l303 88.3438 0.5542 14.2654 161.5231 230.0558 16.2042 58951 7.26 
51l304 88.5728 0.5169 15.4776 62.7211 32.3372 212.8905 58951 8.36 
51l305 88.3773 0.5575 2.6768 132.4821 261.5011 155.3534 58951 8.97 
51l306 88.5797 0.5236 31.0645 339.9228 276.5814 185.5311 58951 8.98 
51l307 88.5374 0.5187 17.1764 250.1142 257.1514 277.1147 58951 8.86 
51l308 88.3177 0.6151 12.7114 181.0171 131.7003 243.7426 58951 8.18 
51l309 88.3666 0.5149 28.0920 103.4599 151.1620 176.5850 58951 8.99 
51l310 88.5975 0.5820 31.6709 104.9431 181.8159 27.4887 58951 8.81 
51l311 88.4119 0.5471 16.8985 303.5840 23.2104 25.7260 58951 8.79 
51l312 88.2686 0.5425 8.6601 359.7925 38.4758 288.5589 58951 8.92 
51l313 88.5995 0.5133 37.1008 295.0533 71.9964 149.5522 58951 8.94 
51l314 88.2120 0.5232 26.1361 1.6131 305.8921 166.4646 58951 8.93 
51l315 88.2290 0.4943 16.9979 296.4537 343.1564 28.1249 58951 8.34 
51l316 88.3026 0.5975 42.1395 234.5385 62.3719 33.0486 58951 8.85 
51l317 88.4172 0.4872 54.9183 107.2864 249.4599 240.0596 58951 6.68 
51l318 88.5570 0.4908 27.7578 66.9168 20.3740 135.4527 58951 8.43 
51l319 88.5595 0.5831 11.9424 88.8970 261.1757 83.2646 58951 8.95 
51l320 88.4115 0.5805 11.9359 269.9331 197.5590 284.0455 58951 7.13 
51l321 88.2756 0.5186 28.7264 103.1845 53.5873 199.0094 58951 6.92 
51l322 88.4938 0.5929 16.0486 276.9229 157.8880 149.5246 58951 8.33 
51l323 88.4948 0.6022 7.8672 342.9886 350.8580 21.2443 58951 7.56 
51l324 88.4793 0.5427 9.9886 40.5402 34.3611 224.2769 58951 8.94 
51l325 88.3432 0.5096 26.9777 166.3759 215.6949 85.9070 58951 7.48 
51l326 88.5680 0.4951 1.5019 227.0759 47.8895 319.3217 58951 8.82 
51l327 88.5731 0.4865 32.7226 205.5721 27.5849 115.5553 58951 8.51 
51l328 88.4141 0.5219 10.0673 204.6716 30.8608 252.0994 58951 8.26 
51l329 88.4210 0.5206 14.6732 128.6596 332.2964 290.5251 58951 7.59 
51l330 88.3217 0.4875 8.7675 346.0301 124.9873 206.9211 58951 8.12 
51l331 88.4286 0.6102 11.4575 285.5557 283.7144 271.9627 58951 8.36 
51l332 88.3317 0.5400 15.3962 255.5042 29.9454 326.8308 58951 8.90 
