!!id a e inc node peri ma epoch H
l36 47.7805 0.2595 5.4562 344.7005 331.7492 33.5524 53157.00 7.0 
l37 47.7425 0.0554 3.1864 0.2979 348.6750 45.5995 53157.00 7.0 
l38 47.8635 0.1121 9.4188 356.9648 36.5760 205.8215 53157.00 7.0 
l39 47.8166 0.3935 6.6504 59.6152 39.6810 161.3819 53157.00 7.0 
l40 47.7159 0.2568 2.7630 154.9981 300.9364 128.6405 53157.00 7.0 
l41 47.9479 0.1217 8.0342 210.7932 341.6882 295.2720 53157.00 7.0 
l42 47.8027 0.0491 4.1547 59.1154 254.7620 73.7644 53157.00 7.0 
l43 47.9037 0.2220 5.1216 212.0239 50.9918 61.3283 53157.00 7.0 
l44 47.7343 0.0486 14.4061 154.3187 111.7842 93.9529 53157.00 7.0 
l45 47.8246 0.3905 6.7276 281.7371 41.1462 38.4751 53157.00 7.0 
l46 47.9581 0.2737 4.8312 21.5594 80.1642 344.2553 53157.00 7.0 
l47 47.6847 0.1710 6.7493 287.3673 110.5455 178.9777 53157.00 7.0 
l48 47.6053 0.3269 3.2178 181.8166 27.6167 90.3449 53157.00 7.0 
l49 47.7195 0.3246 9.7060 35.9896 65.3038 321.0041 53157.00 7.0 
l50 47.7436 0.2552 9.4304 14.3970 243.1390 227.8793 53157.00 7.0 
l51 47.7849 0.0412 10.9844 357.1405 176.1175 321.2553 53157.00 7.0 
l52 47.9414 0.1907 3.0778 157.0619 72.0554 70.3174 53157.00 7.0 
l53 47.9037 0.1533 8.2863 290.8660 8.7891 49.2366 53157.00 7.0 
l54 47.6164 0.1691 3.2891 101.2082 280.0877 28.7069 53157.00 7.0 
l55 47.9345 0.1715 8.8253 38.2198 242.7529 64.1069 53157.00 7.0 
l56 47.8441 0.3631 5.1499 304.0893 86.7755 174.2652 53157.00 7.0 
l57 47.6782 0.2958 5.7792 71.0197 217.9074 65.2587 53157.00 7.0 
l58 47.9835 0.0425 4.9551 132.8709 88.7726 119.1751 53157.00 7.0 
l59 47.8936 0.3859 5.2460 124.3116 101.6635 83.9736 53157.00 7.0 
l60 47.9933 0.2381 10.5387 328.9924 98.9731 169.4533 53157.00 7.0 
l61 47.6177 0.2283 7.9360 11.2857 132.7676 130.1737 53157.00 7.0 
l62 47.9509 0.0657 2.6888 42.2375 126.5650 310.7261 53157.00 7.0 
l63 47.6829 0.0895 7.8067 319.7662 71.6375 212.4648 53157.00 7.0 
l64 47.8775 0.0752 0.7389 131.6373 121.6813 87.0076 53157.00 7.0 
l65 47.8891 0.3031 1.9113 127.6613 87.8618 79.8323 53157.00 7.0 
l66 47.6239 0.1511 0.2580 66.1668 227.4170 83.3361 53157.00 7.0 
l67 47.9761 0.3454 4.3093 318.5111 85.8844 179.8043 53157.00 7.0 
l68 47.6232 0.2442 6.1268 158.6446 262.9457 152.6037 53157.00 7.0 
l69 47.6197 0.2661 3.9354 137.5316 48.8017 281.2567 53157.00 7.0 
l70 47.8435 0.3600 5.9866 136.6906 356.3314 123.2419 53157.00 7.0 
l71 47.9317 0.3488 2.6747 85.9282 54.2802 300.7958 53157.00 7.0 
l72 47.6148 0.1789 6.5854 189.1617 324.0309 318.1250 53157.00 7.0 
l73 47.7812 0.3886 7.4019 350.4006 270.6459 240.0323 53157.00 7.0 
l74 47.8252 0.1303 5.0416 170.1400 260.7618 6.3053 53157.00 7.0 
l75 47.7187 0.2360 4.1591 329.3332 150.5310 136.2902 53157.00 7.0 
l76 47.6798 0.3201 6.5270 62.6615 161.1382 255.6465 53157.00 7.0 
l77 47.7738 0.2647 12.2568 99.2447 11.1358 309.0776 53157.00 7.0 
l78 47.6940 0.0571 6.4324 181.3770 334.1274 327.9164 53157.00 7.0 
l79 47.8011 0.2810 7.0051 237.0920 163.8897 196.5022 53157.00 7.0 
l80 47.6538 0.2321 5.7844 308.1298 237.5248 87.0873 53157.00 7.0 
l81 47.8064 0.0902 2.8654 112.6362 30.3354 138.1482 53157.00 7.0 
l82 47.9714 0.0615 7.3026 332.6465 28.8069 221.8263 53157.00 7.0 
l83 47.6741 0.1581 10.6935 80.7600 301.3168 7.2765 53157.00 7.0 
l84 47.8264 0.2629 10.3077 68.2761 14.5384 139.5573 53157.00 7.0 
l85 47.7609 0.3093 7.3524 19.2103 16.5915 18.4208 53157.00 7.0 
l86 47.8472 0.1422 7.3895 253.3012 48.2121 76.6325 53157.00 7.0 
l87 47.6768 0.2982 3.5866 293.2343 123.0561 342.7726 53157.00 7.0 
l88 47.8603 0.2981 5.2355 341.0912 326.5627 232.8498 53157.00 7.0 
l89 47.8302 0.2163 6.5366 350.0991 99.6601 163.3636 53157.00 7.0 
l90 47.8506 0.0578 3.1785 109.7435 154.4118 268.2850 53157.00 7.0 
l91 47.7152 0.1559 4.9994 273.9941 88.8255 22.8576 53157.00 7.0 
l92 47.9520 0.3667 4.6384 217.3790 70.1925 200.4739 53157.00 7.0 
l93 47.7638 0.3707 5.5783 335.9464 64.3023 331.9731 53157.00 7.0 
l94 47.9287 0.3989 5.9685 329.8838 50.3062 183.7657 53157.00 7.0 
l95 47.7034 0.0537 7.7421 92.4465 78.4621 149.0926 53157.00 7.0 
l96 47.8453 0.0526 2.7805 161.0665 217.3464 40.8081 53157.00 7.0 
l97 47.9846 0.2398 12.6624 36.8939 207.9457 69.6688 53157.00 7.0 
l98 47.9006 0.1392 6.3373 34.8102 55.7620 339.4430 53157.00 7.0 
l99 47.7747 0.2951 1.3418 100.5077 333.9923 3.4376 53157.00 7.0 
l100 47.9051 0.0774 11.7140 335.1589 268.7035 99.2280 53157.00 7.0 
l101 47.6588 0.2292 16.2948 57.6939 146.9816 69.2123 53157.00 7.0 
l102 47.6989 0.2655 11.3110 116.9301 74.9092 99.6894 53157.00 7.0 
l103 47.6937 0.3087 6.2280 29.3160 265.0171 78.3865 53157.00 7.0 
l104 47.9521 0.2690 5.0875 250.9583 196.8125 138.0455 53157.00 7.0 
l105 47.7126 0.3447 4.5554 111.8054 289.4211 356.2316 53157.00 7.0 
l106 47.7607 0.2322 19.2145 248.2130 202.4435 130.5477 53157.00 7.0 
l107 47.7594 0.2185 2.2308 142.4429 120.9045 234.8494 53157.00 7.0 
l108 47.7905 0.1121 4.7319 173.6968 127.7083 235.9208 53157.00 7.0 
l109 47.6713 0.2243 4.5387 34.7213 241.5494 255.6481 53157.00 7.0 
l110 47.7217 0.2233 6.8115 37.3504 3.3319 183.2343 53157.00 7.0 
l111 47.7160 0.2873 1.7720 77.1679 179.4114 51.4077 53157.00 7.0 
l112 47.6170 0.3272 5.7518 22.6799 215.9615 68.5673 53157.00 7.0 
l113 47.9984 0.0790 3.9624 68.5273 277.9308 219.3979 53157.00 7.0 
l114 47.9797 0.0746 4.0973 35.4609 120.0776 314.9621 53157.00 7.0 
l115 47.7772 0.3211 4.2000 358.4310 208.1356 270.7945 53157.00 7.0 
l116 47.7737 0.3126 8.5971 122.6402 339.7495 309.6861 53157.00 7.0 
l117 47.7701 0.3125 4.4800 259.6749 151.2463 174.5222 53157.00 7.0 
l118 47.9181 0.3165 6.2650 26.0556 228.7140 83.3949 53157.00 7.0 
l119 47.6325 0.3349 4.1642 269.3211 326.0225 80.5453 53157.00 7.0 
l120 47.9243 0.1377 3.2507 149.4349 146.8707 67.3031 53157.00 7.0 
l121 47.6601 0.1880 5.6543 10.9544 254.3827 72.8137 53157.00 7.0 
l122 47.9121 0.0445 13.7716 315.7988 93.8347 23.0605 53157.00 7.0 
l123 47.6766 0.2511 3.7393 98.2179 234.1062 191.6128 53157.00 7.0 
l124 47.7698 0.2568 2.2026 10.9354 90.4359 148.3141 53157.00 7.0 
l125 47.9490 0.1032 8.5251 314.4343 160.7652 343.5642 53157.00 7.0 
l126 47.6049 0.1799 6.0394 199.9080 257.3403 309.0567 53157.00 7.0 
l127 47.8757 0.2356 3.6430 106.5105 99.2152 255.7387 53157.00 7.0 
l128 47.7373 0.2310 8.2687 235.0422 221.9845 153.8517 53157.00 7.0 
l129 47.8946 0.2736 3.2842 254.5915 242.9640 310.0523 53157.00 7.0 
l130 47.7129 0.1211 3.7246 259.7748 59.3587 223.2440 53157.00 7.0 
l131 47.7677 0.1189 9.6359 201.0561 63.5780 76.4047 53157.00 7.0 
l132 47.6316 0.0892 6.0859 84.7785 153.5138 84.0885 53157.00 7.0 
l133 47.7800 0.3952 8.0442 298.9468 350.3213 201.1853 53157.00 7.0 
l134 47.8655 0.0582 1.8924 112.9034 124.5553 278.3919 53157.00 7.0 
l135 47.7362 0.0676 8.1932 151.7127 333.8411 149.1283 53157.00 7.0 
l136 47.9753 0.2963 9.3598 178.8907 25.3662 271.1921 53157.00 7.0 
l137 47.8311 0.2128 7.3594 173.3575 257.5720 153.4692 53157.00 7.0 
l138 47.6266 0.0886 11.1367 159.8881 11.1366 123.3646 53157.00 7.0 
l139 47.8504 0.2081 1.8683 84.2280 212.5018 218.0028 53157.00 7.0 
l140 47.8275 0.2324 6.6972 121.8880 4.0929 321.1639 53157.00 7.0 
l141 47.6501 0.1080 2.7331 351.4435 208.2322 105.1747 53157.00 7.0 
l142 47.8101 0.2720 4.8620 140.6293 296.4685 166.3569 53157.00 7.0 
l143 47.6345 0.3171 6.2344 35.3305 304.5017 13.2728 53157.00 7.0 
l144 47.9266 0.1429 8.9901 88.9139 343.6513 174.6227 53157.00 7.0 
l145 47.6066 0.2757 8.3194 255.3954 174.0807 322.9657 53157.00 7.0 
l146 47.6513 0.3526 7.6095 154.0457 150.5150 41.2437 53157.00 7.0 
l147 47.9542 0.1012 8.9824 197.6334 234.7456 9.5037 53157.00 7.0 
l148 47.6342 0.2967 8.2193 61.4265 37.7652 340.0826 53157.00 7.0 
l149 47.7060 0.3114 10.3492 132.8382 179.4424 216.2851 53157.00 7.0 
l150 47.9905 0.1986 5.0129 154.3710 141.1182 51.8332 53157.00 7.0 
l151 47.8532 0.0829 7.2698 79.2177 198.8351 241.9006 53157.00 7.0 
l152 47.9981 0.2197 3.8114 332.5408 305.2929 222.0471 53157.00 7.0 
l153 47.7349 0.1323 3.5897 354.7782 150.6026 300.7150 53157.00 7.0 
l154 47.9464 0.0979 6.6590 107.7271 81.4592 91.0705 53157.00 7.0 
l155 47.8663 0.2975 5.4021 25.8529 155.9657 116.3013 53157.00 7.0 
l156 47.6721 0.3680 7.9603 226.7583 323.7649 269.4223 53157.00 7.0 
l157 47.6477 0.3950 7.5216 345.5442 144.7670 94.6417 53157.00 7.0 
l158 47.7874 0.1714 7.4635 304.3824 157.6753 334.7418 53157.00 7.0 
l159 47.9094 0.2810 3.5729 226.4739 91.4293 64.9352 53157.00 7.0 
l160 47.9405 0.1196 8.3248 78.9640 155.0946 84.9284 53157.00 7.0 
l161 47.6244 0.0979 10.6584 209.6613 331.5815 299.8970 53157.00 7.0 
l162 47.9112 0.3522 5.1489 277.8158 238.3085 87.0303 53157.00 7.0 
l163 47.9712 0.3252 4.9542 232.3346 271.6777 132.3082 53157.00 7.0 
l164 47.6489 0.0757 9.8243 140.3258 298.6947 178.5538 53157.00 7.0 
l165 47.8063 0.1651 7.2958 77.3931 214.8322 61.7266 53157.00 7.0 
l166 47.9407 0.3912 2.6915 152.2966 272.8417 308.8945 53157.00 7.0 
l167 47.6312 0.2526 7.0828 99.5858 147.5575 72.5957 53157.00 7.0 
l168 47.9865 0.1244 2.6797 254.5097 279.0694 311.2282 53157.00 7.0 
l169 47.6238 0.3199 5.4787 306.5893 247.0774 111.6111 53157.00 7.0 
l170 47.8569 0.3249 3.2235 60.2941 236.3416 18.0142 53157.00 7.0 
l171 47.8411 0.1633 11.5534 348.4105 165.8997 123.2264 53157.00 7.0 
l172 47.7157 0.2930 10.4565 11.0627 334.7129 213.7069 53157.00 7.0 
l173 47.8544 0.0854 3.6924 154.4874 329.1563 323.0919 53157.00 7.0 
l174 47.6510 0.1786 4.6979 354.3011 96.0389 138.3125 53157.00 7.0 
l175 47.9080 0.1969 8.5298 97.7293 5.3604 334.6363 53157.00 7.0 
l176 47.7406 0.3282 9.0111 211.4012 239.8216 347.3543 53157.00 7.0 
l177 47.8673 0.1433 1.8667 29.5460 30.9358 161.1447 53157.00 7.0 
l178 47.7052 0.1615 8.3287 117.2125 42.5541 318.7003 53157.00 7.0 
l179 47.7819 0.3893 0.4786 102.4295 317.0517 125.1280 53157.00 7.0 
l180 47.6770 0.1179 11.7878 190.0316 283.4303 152.3231 53157.00 7.0 
l181 47.7602 0.1305 9.2174 251.2604 356.8891 80.6402 53157.00 7.0 
l182 47.6711 0.1412 11.1402 63.1315 0.8225 173.1133 53157.00 7.0 
l183 47.8663 0.2051 6.1975 111.1350 260.0660 163.8807 53157.00 7.0 
l184 47.9055 0.2903 9.5033 5.4028 18.6819 185.3298 53157.00 7.0 
l185 47.7190 0.2531 1.5394 353.3295 249.5376 89.8130 53157.00 7.0 
l186 47.6631 0.2631 5.1411 356.3111 56.3079 348.2336 53157.00 7.0 
l187 47.9259 0.1371 2.7618 236.7222 353.9637 278.5691 53157.00 7.0 
l188 47.8204 0.3162 1.8282 140.4642 66.8298 276.5980 53157.00 7.0 
l189 47.7889 0.2250 1.9845 174.0760 99.0931 37.3712 53157.00 7.0 
l190 47.8256 0.3133 6.6346 4.4601 230.7001 74.7576 53157.00 7.0 
l191 47.7831 0.1889 3.4989 332.1614 87.1777 347.2365 53157.00 7.0 
l192 47.7932 0.2249 6.4632 344.2245 350.3844 217.4492 53157.00 7.0 
l193 47.7277 0.1561 2.4562 254.6856 8.7469 229.7787 53157.00 7.0 
l194 47.7698 0.2386 12.0958 64.2412 133.5301 304.9650 53157.00 7.0 
l195 47.6869 0.1789 7.1303 167.2084 306.8877 134.8199 53157.00 7.0 
l196 47.9009 0.3247 8.5570 89.7047 152.2000 222.8109 53157.00 7.0 
l197 47.8627 0.3660 5.8917 254.0696 340.8665 71.0682 53157.00 7.0 
l198 47.6488 0.3522 6.5811 157.1081 91.7676 63.7470 53157.00 7.0 
l199 47.9863 0.1936 8.6548 322.6914 348.1831 54.5536 53157.00 7.0 
l200 47.7284 0.2966 2.0974 90.4143 285.6284 350.4841 53157.00 7.0 
l201 47.8528 0.2391 9.3902 70.8827 80.9492 101.4214 53157.00 7.0 
l202 47.9346 0.1025 8.5070 39.5096 234.9231 68.0084 53157.00 7.0 
l203 47.7156 0.3400 3.7797 86.6170 102.2232 122.6843 53157.00 7.0 
l204 47.6300 0.3517 8.0759 139.8879 210.6407 210.6919 53157.00 7.0 
l205 47.8380 0.1970 14.0218 46.8355 16.4044 155.2230 53157.00 7.0 
l206 47.7458 0.1797 4.2915 279.0432 220.9911 333.9409 53157.00 7.0 
l207 47.8435 0.0857 2.9066 178.0194 287.8729 148.8915 53157.00 7.0 
l208 47.9511 0.0446 6.4405 233.0752 356.6557 295.1701 53157.00 7.0 
l209 47.6677 0.2993 10.4944 81.6351 220.0620 14.9182 53157.00 7.0 
l210 47.9682 0.1695 6.6820 108.3689 339.3218 343.5025 53157.00 7.0 
l211 47.7132 0.2010 4.0202 48.1482 350.7669 153.0123 53157.00 7.0 
l212 47.8453 0.1437 1.1268 44.2198 94.5847 318.4462 53157.00 7.0 
l213 47.9816 0.3038 11.4975 253.3821 56.4290 222.1002 53157.00 7.0 
l214 47.6935 0.2519 7.9499 193.5085 150.1060 29.0173 53157.00 7.0 
l215 47.7795 0.0675 0.6168 61.2192 121.6170 123.5637 53157.00 7.0 
l216 47.7138 0.3899 6.8891 276.0961 161.6391 150.6577 53157.00 7.0 
l217 47.8062 0.0587 8.2091 118.0753 180.2410 87.1248 53157.00 7.0 
l218 47.8918 0.1326 6.9115 171.4627 135.6654 44.4743 53157.00 7.0 
l219 47.6456 0.2483 1.3731 164.8715 82.7116 260.5058 53157.00 7.0 
l220 47.6940 0.3765 4.6155 49.3709 49.7302 308.1437 53157.00 7.0 
l221 47.8162 0.3547 7.2531 138.1146 27.4180 125.4804 53157.00 7.0 
l222 47.8691 0.1562 3.8392 241.0715 297.1055 121.9509 53157.00 7.0 
l223 47.8319 0.0607 7.3679 44.4020 292.4215 37.3137 53157.00 7.0 
l224 47.8279 0.1985 7.0337 254.1084 103.0332 357.1702 53157.00 7.0 
l225 47.7394 0.1855 6.0671 243.7526 329.0564 71.1573 53157.00 7.0 
l226 47.6904 0.3164 7.3530 1.0695 248.0030 71.5831 53157.00 7.0 
l227 47.8722 0.2940 5.0994 238.4953 132.4793 162.1168 53157.00 7.0 
l228 47.6178 0.0824 6.3701 258.8657 113.5070 209.4321 53157.00 7.0 
l229 47.7015 0.1932 3.2115 99.4121 193.1446 215.8961 53157.00 7.0 
l230 47.7427 0.2187 2.4803 75.4673 122.7542 279.2521 53157.00 7.0 
l231 47.8831 0.3007 5.3202 293.1814 8.5261 217.8634 53157.00 7.0 
l232 47.6161 0.1331 10.9451 177.3669 201.7196 192.6690 53157.00 7.0 
l233 47.8281 0.1780 7.5108 210.6275 314.7602 311.6722 53157.00 7.0 
l234 47.6086 0.1432 5.8634 345.4263 6.1503 41.0422 53157.00 7.0 
l235 47.8547 0.3799 7.8589 313.7860 306.7376 71.0350 53157.00 7.0 
l236 47.6986 0.0781 7.3896 231.8521 335.1395 290.4383 53157.00 7.0 
l237 47.8298 0.1143 3.7349 255.3772 29.2242 55.8472 53157.00 7.0 
l238 47.6217 0.3232 2.3961 45.9145 2.1912 7.6382 53157.00 7.0 
l239 47.8257 0.2117 13.3593 51.2070 338.9442 15.3331 53157.00 7.0 
l240 47.8723 0.0937 3.0048 108.4053 103.8316 114.1902 53157.00 7.0 
l241 47.6455 0.1203 11.8682 100.2970 198.3476 55.5887 53157.00 7.0 
l242 47.8036 0.3662 4.3287 115.1264 27.0002 302.9721 53157.00 7.0 
l243 47.6397 0.1726 4.5890 150.4147 210.9367 33.2388 53157.00 7.0 
l244 47.7720 0.1300 9.6630 81.0811 185.3215 251.4906 53157.00 7.0 
l245 47.6687 0.1091 2.5114 272.3547 2.2443 60.1440 53157.00 7.0 
l246 47.8850 0.2583 3.8156 138.3911 172.8784 47.9495 53157.00 7.0 
l247 47.7264 0.3012 7.4105 152.5172 53.2068 102.1650 53157.00 7.0 
l248 47.8909 0.2531 5.8089 165.8347 182.9278 16.2135 53157.00 7.0 
l249 47.7631 0.2586 2.0891 321.5145 347.3342 36.2199 53157.00 7.0 
l250 47.7755 0.1140 7.3479 176.2703 234.1145 356.8311 53157.00 7.0 
l251 47.8000 0.0984 4.1312 206.6547 221.7431 3.1877 53157.00 7.0 
l252 47.9573 0.1838 5.6866 67.0869 172.4007 51.7612 53157.00 7.0 
l253 47.9322 0.1838 4.8755 347.2207 74.7347 147.7509 53157.00 7.0 
l254 47.8206 0.2025 2.5260 111.7203 179.9903 228.0399 53157.00 7.0 
l255 47.6785 0.1341 7.0996 254.7456 189.8017 144.3945 53157.00 7.0 
l256 47.6617 0.2354 9.7370 89.8904 254.7656 8.4472 53157.00 7.0 
l257 47.8336 0.3268 9.3583 292.9946 350.8046 233.0813 53157.00 7.0 
l258 47.8138 0.3134 5.2872 254.4476 157.0314 9.1719 53157.00 7.0 
l259 47.7753 0.1396 14.7100 73.0663 204.6223 250.0686 53157.00 7.0 
l260 47.6713 0.2253 3.2316 73.1176 323.6733 180.0675 53157.00 7.0 
l261 47.8601 0.0804 8.2625 238.0549 299.2550 300.5309 53157.00 7.0 
l262 47.6399 0.2873 2.2489 147.8515 33.0106 73.4928 53157.00 7.0 
l263 47.7139 0.0432 1.9262 282.4692 128.3430 22.3894 53157.00 7.0 
l264 47.9260 0.3757 7.0827 150.4938 34.5884 80.2138 53157.00 7.0 
l265 47.8305 0.2462 4.3426 259.3813 337.0000 55.6400 53157.00 7.0 
l266 47.8911 0.3830 2.1338 110.7381 58.1349 288.9622 53157.00 7.0 
l267 47.6923 0.2882 6.3762 105.1829 27.7168 128.1212 53157.00 7.0 
l268 47.7908 0.0680 5.5979 24.0874 194.6715 107.4060 53157.00 7.0 
l269 47.7047 0.2436 3.6135 244.0256 240.9429 296.9454 53157.00 7.0 
l270 47.6952 0.1403 11.6776 148.6978 167.3234 51.7248 53157.00 7.0 
l271 47.9220 0.2225 8.4052 143.9792 23.3609 103.1038 53157.00 7.0 
l272 47.6223 0.1221 9.6232 327.0249 266.9725 92.9156 53157.00 7.0 
l273 47.9868 0.2939 6.1929 280.8904 297.6785 75.8736 53157.00 7.0 
l274 47.9013 0.0807 3.3919 100.4542 289.4261 22.0319 53157.00 7.0 
l275 47.7365 0.0974 6.8025 250.3294 324.6695 95.8910 53157.00 7.0 
l276 47.7729 0.1957 4.9808 22.9696 204.6310 75.5707 53157.00 7.0 
l277 47.8053 0.1317 7.8795 334.9165 335.7083 201.2016 53157.00 7.0 
l278 47.8722 0.0641 7.9376 192.1908 229.5085 188.6784 53157.00 7.0 
l279 47.8592 0.3265 6.6302 348.1568 251.5678 59.7153 53157.00 7.0 
l280 47.6285 0.3396 10.0025 310.9891 156.9260 129.3539 53157.00 7.0 
l281 47.9130 0.1233 11.2223 232.5962 27.9366 278.6815 53157.00 7.0 
l282 47.7539 0.3275 7.9109 127.7649 55.8038 297.1165 53157.00 7.0 
l283 47.9569 0.3353 9.0433 53.7038 275.6676 193.3866 53157.00 7.0 
l284 47.6483 0.0482 5.7218 38.5692 295.2590 63.1235 53157.00 7.0 
l285 47.7208 0.3167 4.2642 3.6714 221.3933 264.6251 53157.00 7.0 
l286 47.8264 0.1335 7.4949 281.3403 39.1027 233.4715 53157.00 7.0 
l287 47.6562 0.0542 4.1189 9.1536 191.1119 292.8719 53157.00 7.0 
l288 47.6831 0.2295 3.1710 207.3001 80.5472 58.9716 53157.00 7.0 
l289 47.9581 0.1692 2.2207 273.1993 10.9637 220.6125 53157.00 7.0 
l290 47.8594 0.2866 4.5621 356.3631 225.6359 92.8357 53157.00 7.0 
l291 47.9466 0.3272 7.1719 302.8645 170.6455 154.9017 53157.00 7.0 
l292 47.6477 0.2092 3.9117 111.8392 107.3532 89.2326 53157.00 7.0 
l293 47.7397 0.1885 6.0534 294.0356 300.0372 61.9899 53157.00 7.0 
l294 47.9368 0.1953 5.1252 117.0382 93.8184 100.2218 53157.00 7.0 
l295 47.6696 0.0507 3.3364 216.2648 301.7737 139.5879 53157.00 7.0 
l296 47.8472 0.2970 7.3839 103.6338 117.7754 77.4411 53157.00 7.0 
l297 47.7802 0.2030 4.2981 198.9405 156.7425 33.3082 53157.00 7.0 
l298 47.8440 0.0748 13.0880 114.4241 322.8606 197.1818 53157.00 7.0 
l299 47.7299 0.3703 8.5940 208.3985 74.8224 228.9914 53157.00 7.0 
l300 47.7146 0.0667 13.8571 273.9565 226.3546 146.2075 53157.00 7.0 
